Left Shoulder
642.4000 205.7305
642.3224 207.1953
631.7184 182.9375
351.3265 185.4219
600.5674 178.0313
545.0775 201.8047
475.4857 185.7539
568.8041 189.0273
556.9429 190.3828
282.6531 204.4375
525.6122 194.0625
304.6163 209.3750
296.4694 203.6289
317.7061 216.5859
259.7551 234.1953
288.7020 240.0547
293.0816 251.0000
203.4572 213.6719
205.2245 232.3242
182.4367 244.3594
176.6612 234.9570
185.1102 252.4375
157.9837 222.3750
630.4735 232.4531
185.7020 219.1758
260.0122 208.4297
309.0123 189.1719
558.9959 194.1172
557.3510 191.1406
580.3429 212.0469
584.8000 205.7969
577.0000 203.1094
573.1224 208.1094
331.5919 210.6172
580.9592 208.6680
573.5469 204.1016
547.9918 201.7109
555.5510 201.0117
556.5756 197.3281
556.4897 209.9023
283.8898 193.5625
542.5755 208.3125
538.4694 207.1719
543.6898 200.6719
545.7143 200.7578
555.6122 205.3750
577.3469 197.5039
576.7306 199.0117
564.3428 214.9375
562.2490 205.5313
570.7347 209.3984
603.1470 198.3984
627.2122 189.9023
632.2000 187.7813
452.3878 204.5313
298.7633 185.3750
427.7143 202.1445
472.3714 155.1953
457.9470 152.5625
590.4449 229.4336
145.6245 254.7188
168.0000 232.4180
180.5837 243.7148
177.1306 238.0898
567.1388 219.8047
182.3469 238.8906
183.4081 235.6016
581.8245 220.8750
87.1633 214.7969
535.4408 232.3906
166.0204 212.7578
196.1347 224.0898
295.2816 210.8672
359.2449 188.6406
361.9837 200.3516
360.6367 195.2500
641.7429 183.8906
638.9347 182.4844
638.8082 182.7500
369.4857 184.6992
433.2368 194.5547
405.1306 182.9375
404.8612 173.6563
435.7143 183.4531
439.5306 189.7500
423.0449 180.0078
579.0408 196.2578
423.3673 178.7617
441.2571 186.8164
439.5347 188.3594
411.0000 175.7578
408.8857 178.7148
407.9714 180.1250
415.0612 181.7813
572.3062 207.8008
569.5714 206.4922
255.6122 218.8203
242.4776 207.1016
545.8939 219.7695
299.3510 201.0625
420.1674 239.4688
472.3265 230.0625
446.5388 220.1250
188.7184 220.6758
488.0204 183.0742
249.2000 211.7695
246.8082 215.5547
250.0775 216.0000
252.9469 211.2500
252.2816 212.1758
265.0000 207.2461
497.5225 192.4141
495.5592 196.7266
250.9592 220.6875
254.8449 227.0469
246.0000 203.6719
237.8000 203.3672
352.2000 148.6367
330.8571 177.4453
159.7429 212.0664
634.0286 189.4531
165.7796 211.1211
618.6531 180.3516
157.2857 200.5469
151.2367 196.4453
145.6735 191.7188
302.7020 195.0664
281.2980 209.9102
539.0000 197.4531
620.1429 176.5000
158.0041 201.4297
157.7347 192.3047
164.2000 194.2188
162.2245 201.0469
312.5102 191.4688
337.5184 149.5742
346.5143 150.6172
401.8939 206.1875
349.9796 147.5313
424.4694 198.3945
523.9755 197.0039
515.9878 192.2813
564.1021 226.6875
193.5592 228.2109
224.8816 288.5156
315.4939 273.3398
401.4204 224.2188
478.7551 162.1328
588.4572 162.8750
598.9225 171.9688
584.0449 158.7422
591.7551 171.5156
622.4204 158.1406
616.0286 150.5156
589.8000 148.1172
580.4286 144.4844
578.2857 147.1484
527.6735 148.0352
565.8367 157.5156
564.5592 151.4219
574.2000 155.6523
515.8674 176.7383
550.8857 183.9219
586.8939 170.0000
440.0163 153.8359
315.0735 149.2734
524.3102 158.8438
525.1347 153.9375
504.5714 152.8438
213.1429 179.6914
246.5143 174.9141
328.4898 174.7148
330.0571 188.4141
330.8000 181.8594
361.1837 190.9531
364.4980 193.6484
352.2653 194.5313
352.9143 191.1250
651.9102 229.3984
336.9592 181.9063
599.0164 220.7266
344.6653 168.2031
358.1061 175.1680
584.0775 212.6289
575.3510 224.7656
190.4857 246.0156
378.3959 177.0781
570.6122 227.3203
568.0204 224.9375
569.2857 222.3906
548.5510 192.1094
544.0571 190.6680
553.5021 212.4609
545.6041 212.7969
380.3755 178.5352
385.3347 174.4375
469.3673 210.3242
432.1429 218.5859
416.4286 212.7383
77.8571 138.7031
263.8571 153.9453
258.1021 159.0938
288.8571 143.5000
277.2327 150.1953
277.1633 147.3086
635.0000 234.7500
282.3918 158.9141
276.9551 160.4844
272.8776 157.8906
270.1877 180.5781
273.6000 228.5273
374.6857 127.3594
402.1837 153.4063
401.8286 146.0938
409.0204 153.9219
380.5510 139.6250
347.2857 130.6602
340.7143 131.9961
361.8898 130.8672
396.1429 150.2422
378.7918 135.0313
351.6735 133.0039
351.4980 131.0469
342.3143 130.3672
357.8204 134.5781
356.9837 136.4063
359.8286 133.9922
354.5878 134.8086
356.3551 130.5469
389.3428 139.6797
417.5633 152.7617
584.1796 211.4375
208.2857 212.9531
240.6735 215.7266
209.6204 214.1094
319.0204 235.0078
301.4531 238.9219
309.7469 235.3438
310.7796 231.0898
325.8776 234.7695
328.3143 235.8906
322.9143 248.1172
303.0449 234.4766
296.7184 227.4375
312.9306 222.3750
338.6735 247.2578
321.9592 233.9766
318.1021 242.4063
315.8939 237.9102
296.8775 219.4375
300.3429 223.3203
299.8857 228.5469
314.4653 226.6406
322.8368 218.7734
340.2000 218.3320
335.7265 225.8203
330.6286 240.7734
328.0122 233.4453
317.9429 227.4961
319.3755 232.7578
293.9102 270.9453
655.6245 176.9063
483.5674 190.7695
522.8572 194.7969
97.4980 199.2031
88.2449 199.3281
457.9796 196.7109
87.3429 179.7188
476.7429 183.8750
478.5918 182.6484
442.3551 231.0352
451.6000 195.7266
442.4082 197.0781
407.0286 221.1875
409.7102 209.4336
208.2857 209.0391
208.3224 195.5625
447.6857 175.0000
449.4327 176.0195
474.3265 206.4805
609.8408 237.5898
651.2041 218.0156
291.0082 301.7578
348.5347 270.5078
608.1714 218.3281
608.7429 211.9453
621.7632 220.5234
648.5714 217.5547
671.0000 220.5664
639.6613 214.9609
640.3878 217.9688
620.9347 219.3281
626.8939 212.2344
625.3878 209.0938
627.8653 213.6719
631.6857 210.7969
629.3715 211.1055
633.0571 212.4531
633.5428 212.8945
635.8490 218.0625
645.1470 223.3125
652.6122 226.2344
297.0612 180.5273
638.9102 240.5391
638.2449 246.0000
340.4286 231.5859
341.1429 241.6328
331.5633 241.8789
436.3143 259.6211
443.8041 251.4453
448.1265 258.1172
354.4245 237.3047
452.3510 239.9102
399.5592 214.1367
366.4694 242.9219
613.7266 232.6094
652.2000 181.0391
639.6613 176.4063
629.5143 186.5625
607.1837 184.6563
618.9061 187.2188
614.4490 192.3125
609.6735 187.1172
597.6694 184.5781
578.0000 177.0000
598.2939 181.4063
624.8776 183.4180
638.1674 184.0313
634.8163 186.1094
624.9102 184.2227
620.2041 195.3828
608.7714 176.1563
600.5428 198.1133
404.0000 192.0625
425.0000 192.0625
326.0816 188.2266
448.5306 191.8594
483.0000 208.6875
321.1224 187.2188
519.8572 217.5313
315.9020 188.8242
301.1633 188.7422
283.6122 187.2930
261.9592 184.7031
237.1061 177.1016
229.0000 165.3672
234.4123 167.0000
582.9960 202.7422
585.0898 201.9375
238.0000 173.0000
579.7959 203.6836
254.9796 186.6680
267.1918 174.1094
282.5184 178.8477
574.1021 206.0391
280.8367 174.6797
292.2327 184.1250
309.6571 186.9922
568.1918 221.5000
148.3959 163.2500
320.8571 157.6094
300.3347 151.4844
443.6735 173.7188
439.0939 173.3203
440.5714 172.4844
436.0000 178.9453
439.8571 173.0313
462.0163 175.8438
257.0082 156.4375
249.6000 148.4922
440.8531 151.6445
440.7347 148.7109
423.8000 143.5000
452.2857 172.7031
387.1429 153.8906
361.6898 213.5078
311.1837 214.1641
535.2816 278.4453
513.9592 275.8672
538.9755 258.5586
544.8286 254.6250
376.0082 208.7891
332.6857 215.0859
348.4041 213.0938
349.9429 206.9141
353.2857 199.6328
555.1837 247.5156
581.0735 253.6328
535.1633 264.7813
319.0000 222.1406
288.3020 204.6484
275.9469 216.3828
281.6286 208.2188
326.2857 208.8047
306.4286 205.9414
274.2857 214.5000
255.7143 212.0313
560.7306 259.3125
254.4163 213.7344
258.6326 205.4414
262.2041 206.8125
262.9347 208.6875
267.3061 214.1992
253.7429 207.4453
256.1837 209.5234
229.2286 210.1523
229.2776 211.3555
217.9959 202.2578
539.5184 235.6250
221.8694 201.7383
211.2449 194.8438
208.5714 194.4766
246.5143 207.8750
251.2245 201.1719
243.8898 202.0469
245.3061 249.1719
224.7020 233.3281
258.6000 253.5703
255.5592 244.6953
253.4081 227.3164
266.8000 230.0430
339.1837 236.2188
215.3878 217.6250
202.8367 218.1406
203.4939 215.3984
191.9592 214.7500
178.8735 207.8828
178.8653 213.9375
205.8245 224.1172
233.5428 224.1992
438.2653 184.2070
433.6530 179.4063
444.2571 189.0547
450.9755 202.2930
443.3551 188.5938
444.1837 185.1016
437.8571 184.0547
433.0000 184.0547
283.6000 211.3438
382.0041 194.2969
531.9714 207.4063
548.9102 206.6602
550.0653 215.5156
548.3265 197.8672
539.2000 189.7500
546.3796 181.6875
566.6735 176.5625
503.6367 186.3867
497.0367 190.7188
508.0857 190.7813
501.9878 196.2344
484.2776 190.7813
488.5755 201.0742
480.9510 192.3594
479.1918 192.5156
495.6122 187.1172
503.1469 191.2500
489.5551 180.9063
489.8775 185.2227
477.7959 190.2109
467.8776 193.7188
495.4286 175.5938
496.6531 186.9922
501.4572 188.4375
494.3633 190.4414
503.6571 183.8516
504.7347 180.4570
502.0612 187.0195
506.2653 186.4375
502.3592 180.2656
498.8612 184.2617
495.4408 183.0078
512.6489 183.9219
506.3959 181.7109
505.8735 195.4414
497.4000 191.9922
497.8286 193.5938
513.1224 193.9180
507.2571 191.3594
502.8041 188.1875
501.8857 190.0625
496.6490 196.3594
494.0980 174.2656
510.8776 175.3438
521.9633 194.7266
523.0000 189.4375
523.0939 187.4219
510.3184 179.8438
511.6694 188.0586
454.7143 173.9063
410.7632 175.1250
529.4000 176.5625
560.8245 173.2930
558.5796 175.0820
258.0816 174.8516
232.6000 165.0039
240.0449 170.3984
219.7020 168.4922
193.9592 160.8438
207.5959 159.2500
238.3469 153.1563
238.0816 165.6484
238.9633 156.8320
211.7102 157.8750
192.1673 156.7344
195.6326 146.7188
245.3347 151.2500
80.2000 143.0625
96.2204 151.7188
146.3265 143.4453
203.3428 156.1875
121.2735 157.6875
90.9388 178.9531
221.3469 199.2109
333.9673 222.3789
320.0163 254.2813
358.9878 234.3125
340.7918 238.8320
327.0857 235.9805
326.5184 228.0586
660.0327 189.3750
645.8816 201.3750
650.3224 202.2617
651.4368 199.0000
652.3878 197.7188
666.6327 195.2695
670.0082 183.7227
674.9061 182.0586
663.8123 186.2656
664.2449 180.0391
291.5796 183.8906
298.2326 194.7813
296.2653 199.8750
290.2000 195.6875
305.2000 209.7500
651.0612 185.2891
304.0367 215.1172
599.2000 186.3594
615.0694 178.0781
610.5102 170.2305
187.3388 275.5625
597.0939 174.5547
611.9755 172.2344
613.8898 170.9570
598.7673 173.9453
584.8000 174.5469
548.9510 167.5625
535.3592 167.2500
536.3551 166.7031
533.2653 162.9961
529.9755 164.2500
525.9183 163.3477
506.0408 151.1563
499.3878 156.2656
511.4857 163.8750
494.1388 164.2461
447.8571 168.7500
447.5755 169.1797
569.2694 155.1445
573.0817 151.0859
499.0041 182.7969
471.7918 177.2500
476.1388 181.7578
498.5020 172.0977
492.9755 168.1641
504.9469 172.6875
487.1796 167.9531
505.5143 169.6875
506.6735 163.8945
509.3061 174.3164
585.5306 173.3438
321.6694 203.9492
368.1184 219.8594
528.8286 188.0313
539.3510 200.4453
313.6408 229.2891
544.8123 195.9453
559.8204 204.7305
564.8123 205.0000
587.9796 199.4961
598.3062 215.0742
252.4776 260.1836
602.6898 215.7188
602.8000 227.2266
597.6857 224.5000
592.7347 236.6250
620.7755 210.6406
647.5796 219.1875
641.1102 221.2070
640.0571 228.0469
654.2286 202.7969
602.1183 213.8516
574.8857 223.4453
585.0041 232.1172
588.3878 227.1953
621.9878 227.5898
633.8572 204.9141
429.6612 242.8867
590.2531 178.7969
591.0693 185.7500
120.2857 227.4414
128.5918 231.9063
621.0000 180.8984
618.8000 176.9961
212.6041 257.0938
614.3592 176.8750
604.1429 173.9219
224.6326 259.5352
619.8163 179.1250
183.5918 250.8438
627.1837 177.9297
619.3265 172.4336
203.1633 254.0625
611.8979 173.9648
624.5102 167.6875
631.4816 164.7227
609.1224 154.3867
592.8735 162.5625
240.4326 263.3203
218.4326 281.1875
606.2857 162.4766
599.7796 165.2344
243.9265 286.5859
622.5184 174.4258
248.0000 298.2344
262.6531 288.1328
615.3673 165.4375
628.8000 167.5625
628.6898 169.7773
631.1592 158.9766
617.0000 159.7969
617.1551 151.4688
615.4000 154.8438
628.6735 153.0000
635.3959 159.2969
637.4082 152.8750
415.2368 207.0977
417.0490 196.3281
432.6285 232.4375
409.1143 193.8125
409.2653 210.0664
615.4000 152.1484
618.8530 145.1094
641.1102 147.5313
684.2858 156.5391
635.3429 142.1953
616.6653 156.1250
631.3673 141.9844
630.9836 145.9063
643.4612 142.3477
638.4816 158.5234
615.2694 150.3945
572.5878 247.2461
585.4490 237.8047
260.0000 189.1250
287.1347 217.6406
274.6531 211.6797
276.2000 215.9219
607.8816 235.5039
609.8286 244.3281
261.2245 216.9688
259.0000 200.5938
264.8286 219.1250
246.4898 211.0898
253.3673 206.5352
251.4000 214.7969
598.3429 228.1875
608.5306 243.4063
606.4081 236.7656
247.2000 213.6836
249.3878 208.6133
217.2531 203.6016
220.5918 202.3594
247.7347 215.7188
592.7551 237.3438
606.9551 224.0273
610.2490 250.2188
262.7347 225.7500
269.8776 219.9609
290.8571 212.1172
300.5633 210.2031
299.9347 212.3789
305.0571 212.0352
300.0000 212.8281
527.1918 199.3633
252.3429 240.0938
280.9592 247.3711
267.8082 236.7930
285.8490 249.5156
288.0000 255.0000
283.2000 253.2148
446.2653 188.1875
467.9225 190.7305
526.8000 210.7656
626.1102 210.0156
266.3429 253.7500
722.6041 222.1875
259.5020 238.1563
271.2204 219.4609
279.4327 203.5898
291.4898 211.7500
301.5918 227.7422
301.5102 233.9961
167.7469 227.1563
166.8000 240.7930
176.3469 248.4844
712.8000 226.4531
170.6204 258.8086
192.8286 248.6367
221.7347 232.1641
265.1633 230.1484
270.3388 232.6094
254.8571 231.5156
231.0857 229.1563
222.2980 226.3906
236.9959 236.2422
238.0735 241.2461
241.2572 237.6211
243.7755 240.5039
237.0286 240.7969
246.9633 232.2578
250.1224 231.3438
249.2979 225.3281
255.4000 230.8008
153.8122 249.3984
157.3102 233.7813
165.2000 226.3555
155.6122 237.7422
270.4939 217.5625
299.0163 210.7734
353.9592 227.5195
150.2000 227.4180
168.2000 227.0977
195.5266 228.1172
197.1184 226.7500
199.4571 219.2891
291.9673 243.1563
280.8490 234.1875
294.5266 232.1953
289.7959 240.5547
289.0408 242.5000
284.7878 247.5781
280.0612 177.7813
284.3347 183.3711
312.2612 181.9531
303.0286 172.9688
317.2898 178.3125
322.0571 174.0391
316.1592 176.5000
318.3306 173.8750
315.3755 176.3125
356.5469 181.8711
356.4653 182.7188
340.2612 173.7695
342.7714 169.8125
307.0694 170.9219
305.2408 199.4688
321.5918 217.2031
333.1224 218.2813
312.9592 196.8281
308.5919 194.3125
239.4612 185.8125
648.0000 216.3672
339.4408 186.0313
407.6041 166.2500
413.9061 164.5469
416.2939 162.6250
399.3714 164.3867
401.0449 181.7539
414.7469 180.0078
428.1633 183.6016
427.3061 190.0625
431.7225 188.5742
420.3224 158.5000
419.0000 167.0156
417.8857 171.0000
419.6653 170.3516
415.0000 163.9375
437.8449 151.7266
447.2082 157.9219
428.5633 157.6563
420.7020 167.8203
451.7592 165.2422
420.1388 232.1250
417.5714 212.1875
364.5510 201.6016
338.9878 144.3281
408.4734 150.5313
323.6000 134.1953
245.4367 148.5547
295.5714 141.1133
136.3469 280.2500
400.5837 150.7813
358.3510 160.8125
248.6735 143.8125
241.9510 149.9141
79.1388 159.8945
195.3673 206.7148
193.1755 203.1914
185.2735 198.9688
229.5918 227.8594
227.4000 227.1406
232.3061 229.2813
297.8571 182.7813
419.5225 182.4453
219.7429 220.9219
418.7061 181.0469
439.5878 176.0898
425.7918 177.8125
402.8326 181.6406
583.6082 182.3125
487.9918 142.8906
370.3837 165.0859
276.4490 182.9531
286.5510 180.9219
280.5347 183.1523
320.7143 179.2656
346.6816 181.8125
347.1306 191.1367
328.9470 189.8398
326.7714 185.6289
339.4816 181.8750
356.0408 185.8320
346.9184 180.9844
286.4572 180.0000
276.3510 184.5156
295.3674 187.2813
302.2245 190.2500
247.6245 181.2188
243.2449 178.2852
248.1633 177.1953
267.0408 170.8125
301.4122 183.8203
300.1143 189.4688
297.3755 181.1953
297.5306 184.2773
304.7143 185.5781
306.9714 178.6602
313.1633 185.2813
293.8776 178.1641
243.5510 166.8633
198.8735 187.1875
136.9184 188.4609
150.2041 186.0000
139.9510 185.3633
144.2857 178.6367
177.9020 188.3125
219.6000 186.1602
226.9919 186.2578
234.7918 190.0625
237.6082 185.0273
261.6898 184.5625
281.2980 189.9375
345.4081 192.9922
339.4857 179.0742
324.7429 175.2813
308.4939 174.8281
317.5674 183.8594
334.5796 179.2734
348.5796 184.4336
328.7551 174.9375
316.5184 174.5625
319.5469 171.4375
312.0000 170.0000
333.2571 182.7617
358.0122 175.5664
353.8571 170.6563
217.5429 166.9766
142.0000 181.0000
109.7878 183.0352
148.1551 170.6523
143.6735 173.9609
154.8490 166.7461
171.2245 183.2148
191.7837 186.1680
194.2041 179.8984
187.1265 181.2539
189.0898 181.8320
195.0490 184.4648
244.3755 195.0547
274.8204 178.9609
284.6327 179.8281
299.2857 189.2031
311.6327 190.3633
350.2286 182.5039
380.5633 186.5313
377.1061 180.7813
356.1021 185.5625
331.4000 182.2578
336.7143 182.0313
347.4000 177.8906
365.1021 184.5625
373.3796 183.5742
482.9816 191.4531
529.0531 174.7578
207.7429 224.0625
569.5919 205.2656
147.8204 238.5859
201.2775 229.1094
507.0572 200.2500
498.5143 177.9297
495.8571 195.0156
508.9714 189.4063
515.7632 177.0703
297.5796 219.4766
294.7959 213.8555
293.1918 209.0430
383.2000 214.9141
387.1061 232.9766
318.7429 230.7500
222.6122 255.4414
186.5510 250.9219
198.8571 249.9453
213.3265 245.9141
213.8163 245.4844
240.2694 232.1875
262.2000 255.3516
604.7755 238.4844
249.8286 256.1875
244.1592 238.8242
631.2367 222.1719
593.9551 229.3281
273.4327 233.3086
89.3796 168.0273
101.7714 177.3516
326.6694 193.3438
548.5306 318.1563
398.6163 142.6484
133.4408 176.2500
131.9592 179.9922
135.1429 200.0742
368.9306 179.8203
140.7388 175.0781
369.4490 188.6367
365.3102 205.5000
346.6816 186.3359
486.1224 181.5039
488.2367 183.0703
484.3551 185.6602
486.2000 187.8281
484.1388 188.6250
468.7796 186.5313
465.5959 190.4688
475.6327 176.8906
472.4694 181.4922
481.7551 195.1797
210.0000 185.2383
195.6000 191.7656
428.8163 183.0469
192.2571 190.2813
178.2898 179.2344
177.9918 206.6250
216.2082 198.6953
216.4490 194.6797
236.3347 208.0625
213.3796 193.9609
203.2000 201.8438
646.6082 181.1250
539.0245 169.1563
586.3347 191.9453
542.8653 184.2539
604.7796 183.2578
205.4286 174.6563
218.8000 179.6289
601.6653 184.1289
219.4000 168.8359
218.7143 168.7344
599.8572 172.7500
258.6327 169.5664
245.0857 166.4063
242.7551 167.8398
