Right Elbow
520.7755 321.0703
138.4898 287.1953
502.6082 367.9414
513.0204 362.8750
126.3061 416.2969
125.6000 415.3594
121.6531 393.2461
264.7714 395.3242
301.1877 406.6875
293.8326 340.9609
208.2367 328.2266
299.7306 323.7578
254.8939 313.5039
228.5143 333.8594
531.2245 349.5156
514.7633 278.1250
505.1061 270.6406
503.5714 271.0313
499.2327 270.1875
498.4000 294.1641
477.3061 275.7188
473.8367 275.4766
443.9796 274.1563
429.5102 277.6250
436.8776 270.3750
464.4531 270.8594
475.5225 270.2344
479.9306 272.7695
463.1959 269.9297
452.1061 267.9180
437.7429 274.9219
442.7306 272.8867
356.6857 231.4375
351.7143 243.2813
234.2163 248.9961
376.4572 266.4531
392.7143 290.9648
216.1021 251.7656
473.4286 314.2188
205.2694 282.7109
195.3674 298.5547
166.1918 295.2813
134.6122 292.5547
112.9510 299.5625
117.8775 309.0313
124.6367 311.0000
454.6286 313.2656
457.6286 322.5234
132.0000 309.0000
461.4286 318.0898
144.1878 305.0977
161.8204 298.3750
177.4571 283.9063
475.4082 308.7656
183.2041 285.5352
193.1143 288.9688
209.3224 305.3516
448.3551 325.0000
197.1061 212.0000
276.2857 219.2031
259.2571 216.9375
385.5102 236.5781
363.6163 210.3164
363.6857 215.7500
369.7143 237.9297
373.5714 234.8359
378.0898 228.2500
189.0735 216.0078
185.8286 217.5039
317.1592 255.3242
295.0204 254.8945
289.6245 230.4688
333.5592 303.9609
303.6327 195.6563
170.8367 206.3672
125.7551 317.9688
438.1061 353.4570
446.6939 351.6641
464.9102 382.5898
476.7184 302.5625
476.9061 261.8633
325.1429 337.7227
388.5674 315.0703
397.2571 317.4922
343.0000 293.9492
482.2041 309.6719
475.5959 362.7656
499.6531 364.5313
457.5714 296.4844
414.3551 275.5469
384.5428 300.4648
383.1796 295.5469
350.9796 250.2852
261.2857 281.7656
219.2857 293.2500
190.5714 296.4375
664.2000 352.6523
191.9102 306.0469
180.0612 279.4336
181.4694 299.9766
176.2408 293.5938
182.4326 295.4609
174.9388 279.0469
178.2449 287.5156
148.9633 288.6992
148.9918 294.9063
138.0122 304.8164
637.9673 317.6563
141.0122 301.9922
126.0204 305.0391
124.8449 298.9844
145.4857 310.9766
149.5510 301.1094
137.3347 325.5391
164.2816 376.1758
159.7918 428.4102
146.7428 410.5781
105.9633 428.7188
77.7347 447.2383
86.7143 440.6289
124.0816 452.0391
151.1755 280.5547
151.4898 273.7656
169.8531 287.8047
142.1225 284.4688
155.0571 293.7344
118.5796 274.2305
97.8735 328.5313
94.0000 331.7422
334.6735 268.5977
324.3959 275.1094
319.2816 267.4766
316.5102 247.7617
312.3674 254.9688
304.5918 260.3750
304.1429 262.3125
297.8163 256.6094
140.6000 295.0625
232.7265 276.1719
465.0286 176.9375
433.7796 303.1289
432.7102 298.7891
395.5714 265.0273
380.5388 270.8750
384.4367 233.3438
399.4041 206.2500
405.9265 289.5234
418.9306 291.1367
388.6000 291.5625
393.5714 287.7344
375.8123 294.5625
347.7347 305.6055
346.8694 306.6094
352.7714 278.8906
355.5306 286.9883
361.7918 287.3125
364.5592 291.8125
364.9796 301.1328
379.3469 316.1719
374.7347 318.9297
387.0204 270.7500
363.3061 261.2891
354.9959 270.0000
360.9429 257.2852
338.9143 251.2422
344.9388 243.9766
373.7755 269.4609
373.4326 269.6406
385.9837 273.6367
381.7755 262.4648
393.0245 271.4063
396.2735 268.6719
395.6041 264.4063
395.1265 280.6484
374.1347 305.7344
370.3510 292.0000
390.7959 286.9688
376.5061 285.5313
366.3143 283.7813
372.2000 284.2969
364.6000 281.8516
363.0939 288.1172
354.4531 285.3164
354.4531 261.9453
355.6327 271.9063
363.4163 255.0391
365.5347 276.7188
377.3306 279.6719
413.8163 272.3438
402.1429 245.5625
417.5510 233.4063
477.4939 262.3359
465.9796 279.2813
186.6939 217.9766
153.2653 212.4180
153.8735 216.5703
120.0775 214.1250
83.5265 220.4219
79.8326 213.6250
107.8286 207.2891
109.5510 209.7617
104.7510 206.1680
76.5265 208.7344
68.7143 221.0508
68.2857 207.2813
146.6653 191.2500
212.8857 187.6953
162.6694 206.6328
146.3265 233.4063
139.9143 246.8125
126.5633 251.2656
164.9388 213.6328
318.5959 271.3711
277.0327 306.8672
302.3102 301.5313
306.7510 309.8750
297.3306 310.1289
213.4857 347.4844
215.5429 345.5273
582.2816 218.3750
479.5306 293.8125
483.8408 300.8281
484.1469 290.1250
485.2041 284.0859
510.8163 268.1406
542.3551 263.9531
545.8286 268.7188
524.9673 282.8281
513.7755 275.0938
189.9796 335.5938
186.0939 338.5000
184.8979 344.2500
189.8653 331.5313
216.6694 302.2813
530.7837 264.9961
203.4000 313.9063
531.4775 215.2031
545.8530 217.7266
547.6531 222.9219
69.0490 322.5742
564.3021 219.8359
553.0041 217.1094
571.7020 232.8281
550.5714 222.0391
519.2531 222.6875
477.3469 236.4922
447.4898 221.2500
454.3143 220.8438
460.1714 219.4414
460.6204 224.0156
446.6735 232.5352
414.0000 241.4375
403.6122 240.2070
423.8286 239.8125
406.7592 260.9297
331.1224 266.5000
328.7878 271.7461
701.1510 250.2188
699.2286 242.7188
601.6571 228.0859
584.4694 256.0000
589.7959 223.2656
597.5143 261.1016
598.9183 253.8281
604.6857 250.6875
605.3184 272.9531
605.2531 264.7500
602.9918 277.2188
611.1959 284.0859
526.3469 287.9688
189.0204 319.4961
200.0694 330.6719
613.8123 294.7383
607.8612 301.2500
172.3184 330.8125
617.2408 311.8828
616.2408 317.7539
595.6776 268.3750
587.9796 313.5781
634.7551 305.2188
85.7510 408.9414
565.3102 320.2695
600.2858 325.4883
607.0408 341.6875
562.4490 373.4531
649.8530 320.3164
624.8041 351.5000
585.6776 322.0781
701.1714 330.8281
596.6286 324.2539
723.5755 311.0898
710.8530 321.0156
702.1633 339.1680
703.5510 336.6172
686.8857 292.6289
682.4939 268.4375
246.3306 342.0234
470.4734 284.1211
457.0612 288.1563
1.0857 328.2734
-5.1837 331.7500
552.3674 215.8203
543.7184 221.9375
258.9388 363.4414
536.6285 229.7500
533.2857 230.9531
256.1347 352.3086
535.5306 222.4375
261.4082 359.0547
545.5102 213.4375
532.0204 231.7344
260.3551 366.5313
511.9184 230.4844
526.8123 219.4375
527.7918 222.8594
510.6735 236.6133
524.1796 242.1875
326.2367 349.2109
286.6122 374.0195
535.9755 226.4609
546.2204 224.7656
303.3469 374.7695
553.4204 243.6484
339.0000 350.1875
317.6939 356.4766
561.0817 245.0352
581.5796 239.6133
568.8326 257.2344
556.6613 266.1641
550.3062 260.8516
551.8408 275.8438
553.0000 260.7188
555.5714 271.6250
559.6245 260.3594
563.7755 260.6875
210.2082 390.2969
221.5633 372.0625
228.2857 373.8125
218.1429 385.4375
204.5714 359.4961
551.0898 261.2031
550.9673 261.7344
559.3224 265.7188
549.5306 281.8359
527.9306 292.2383
566.2163 277.6250
588.6938 270.2813
588.7755 283.7500
662.3592 259.8086
661.4694 277.6445
648.8816 267.1914
473.9755 378.2969
467.8979 337.4063
85.1429 356.0000
162.9347 380.3906
117.4082 402.4727
117.0408 391.9609
452.4449 348.9414
471.5429 349.9844
103.6327 403.4375
108.3878 401.8438
120.6571 386.1016
122.0000 400.7930
114.6327 388.5039
114.5020 400.2109
445.4734 365.0625
448.0000 338.8594
459.7143 356.5859
116.4572 405.5508
115.6123 397.0508
112.3755 388.1406
70.7143 359.0586
116.0082 336.3750
454.0735 351.4063
429.6979 338.1445
449.1755 310.4727
91.5918 390.1094
104.7347 392.4805
125.7143 384.6250
146.7918 376.4844
135.4612 403.3164
131.0816 388.6953
139.7143 397.7813
471.6449 314.1133
161.8286 359.4922
144.8571 359.9141
153.7265 378.4727
176.5918 388.1875
174.0000 369.0000
181.1429 370.7070
306.1021 220.1719
317.2245 252.3320
392.3143 292.1094
486.2245 293.2188
126.9061 402.2500
533.1674 312.3750
132.9388 391.5195
132.5428 392.1094
116.4490 375.9375
138.6735 339.2500
146.0571 336.5156
150.4326 341.4180
108.5796 318.5000
108.5143 326.2148
111.0408 326.2656
552.6000 316.2969
105.3796 320.7422
98.2000 309.7891
92.2408 321.6953
118.0612 355.8906
129.6204 359.1367
132.7143 358.2734
148.7714 371.0859
159.7347 355.8125
213.9265 353.7148
238.0735 344.2422
220.6857 352.9023
214.9184 352.0898
226.7429 354.0195
229.1837 356.7813
235.7796 342.2969
221.5469 364.4688
198.2286 362.9688
261.9959 355.4453
257.5224 336.4375
267.6000 330.7813
248.7755 320.8125
114.4449 288.9609
111.3224 303.7969
153.8776 288.1523
51.4571 297.3438
56.0612 325.3398
55.8367 327.4570
146.8163 337.1875
249.2286 324.5625
205.5837 361.2813
214.3674 357.0273
218.2408 339.1914
260.7143 316.2695
263.5714 329.6250
258.0449 322.0742
175.9796 274.9063
213.8163 282.8438
233.9592 281.4844
227.2408 279.5313
237.2980 273.8242
234.6286 279.0859
237.4735 272.1250
236.6939 281.7344
232.2000 276.0000
289.3796 270.9922
286.3755 272.5000
236.8979 265.2305
239.3714 270.5938
238.3020 302.9922
241.8490 303.6602
203.2245 274.5156
198.5102 269.8750
183.2041 246.8906
182.3347 246.6172
126.2204 230.8477
490.0000 392.7109
416.8326 213.7813
361.3918 207.5000
358.2694 221.6094
358.9877 207.1953
366.5143 207.8281
265.7388 321.0156
271.0082 315.8398
276.6327 311.0781
283.0204 307.6250
282.0245 319.0273
352.9225 213.5000
357.0000 216.3750
352.1714 220.8750
367.3633 212.8711
367.2449 221.4023
358.1347 200.3828
355.3469 191.2969
358.0694 197.1563
350.3918 209.5703
360.1837 191.0234
263.4286 338.6875
321.5714 237.9688
230.7755 277.4688
423.4898 224.8281
343.5265 190.0078
259.1102 197.3594
339.0898 211.9766
376.3878 226.0156
76.6408 357.8750
317.8245 214.2383
282.3347 216.6250
186.1429 220.3750
196.0163 220.1953
164.6245 226.6914
128.0204 262.7695
142.3020 264.2500
138.6327 269.2617
153.7469 291.7969
156.9429 296.1641
153.3265 297.2109
205.2857 237.7813
349.3592 286.8711
221.3878 298.3984
361.2408 282.6602
348.4612 276.3281
355.0327 272.7656
347.4122 254.9922
599.5021 263.2500
394.3102 206.8750
365.2245 232.1172
199.3061 271.0781
232.2204 289.8984
317.9061 283.1211
322.5428 267.0156
333.7673 259.2500
314.2898 253.1602
312.9061 284.5625
305.5347 278.4414
211.7714 284.8125
235.2857 272.9727
216.4694 273.4219
232.5674 276.0000
234.8163 276.5938
204.3061 270.6250
248.5102 295.9531
326.2857 301.0859
361.5306 260.9570
351.0204 246.8125
316.1837 265.7344
250.9388 282.9883
237.2898 285.9375
241.5061 304.6953
221.3755 256.6992
270.3673 272.5859
268.3143 269.7617
212.2041 278.5469
164.3265 279.6250
130.4816 274.2305
142.1551 250.4688
120.7959 262.6719
75.3061 262.5000
36.8735 264.8594
31.6000 284.8867
55.6612 261.2813
86.4571 229.9141
93.8490 239.5234
143.8612 296.6250
226.1714 291.9961
210.5388 308.5938
189.8041 258.7031
211.9061 214.6055
201.4857 210.6367
190.9592 241.3750
177.2122 256.0391
161.2490 248.1094
178.1714 245.8125
176.2286 240.5430
158.0612 252.1172
149.0082 260.4063
150.7143 260.5000
138.0000 260.0000
173.0000 245.8516
201.7102 229.0508
238.7143 222.7188
283.4449 237.0313
250.0000 225.0000
225.8082 220.2539
54.8490 228.3203
46.8816 236.6719
41.6898 229.3711
57.7347 223.9961
60.2449 221.5352
51.1837 232.8438
50.5714 249.6523
46.8653 253.6523
70.4449 250.7383
107.5918 243.2969
142.6735 227.4063
151.7755 251.9688
171.0571 268.8008
162.9755 259.9727
218.5714 293.6680
239.2082 271.1875
243.6776 283.7188
222.3224 289.9063
203.0857 290.3281
229.5714 280.8594
238.7469 282.8555
229.3551 279.0625
225.6816 277.3906
382.3531 269.5293
451.9918 271.2422
334.8041 339.6875
530.7102 277.8164
223.0857 342.1406
283.0490 348.0117
603.7429 311.6250
605.1265 301.0156
603.2531 315.0938
608.3715 323.4688
602.4653 314.3984
225.3020 343.1289
174.3878 340.5195
132.0980 314.3359
290.8000 277.2734
261.3021 313.3672
174.7429 333.8750
76.3143 381.6875
68.6530 395.6484
74.3265 406.9297
112.6735 414.0781
117.3755 414.5234
130.8694 400.3516
129.4653 401.5313
473.3469 356.0625
118.3428 370.1406
105.2286 402.7891
513.3265 342.7930
360.3959 456.2031
122.1959 389.4531
207.8122 286.4570
230.1796 288.0391
492.9551 331.5469
465.8776 331.9375
351.1551 218.3750
243.1429 305.6250
231.4694 304.2578
231.0612 294.0547
537.6285 336.5703
230.4857 305.9375
550.9183 341.8867
565.1470 325.5000
546.8449 331.7891
348.1633 291.8008
354.6204 300.0742
357.2735 301.1250
360.2000 298.3047
346.7755 299.0625
334.8286 302.8828
341.2776 310.9063
353.0572 291.1875
352.0898 303.1797
379.9592 260.2188
43.0408 296.8242
88.7429 316.2656
391.1021 256.7188
129.1714 310.8516
206.2082 285.2188
292.2735 283.5000
336.5510 291.8789
329.8204 285.9102
327.6041 280.7656
303.2041 273.1797
282.4082 268.2656
574.9959 250.2734
473.5919 261.8203
534.6204 251.0078
501.9470 248.3906
590.8694 261.4805
152.1020 214.3047
172.1592 217.7539
537.2734 254.8125
183.0000 214.9844
165.3592 239.3164
567.2857 272.4375
173.0367 229.6016
175.9429 235.3711
145.6531 215.1914
157.5918 223.9531
552.7143 247.9688
592.8571 269.7578
520.0898 305.9375
210.4163 224.6250
535.4490 314.1719
540.9592 312.1953
538.4980 310.4063
586.0000 305.9531
587.8735 301.7344
133.8571 237.1563
341.7673 263.8125
377.3469 239.5352
388.0000 200.4766
389.6735 202.8789
236.0163 327.0273
492.1061 288.3594
217.4775 325.4023
468.6490 291.3906
457.9673 276.7969
474.2245 267.0547
471.2612 272.5781
448.1633 275.5156
433.3714 272.3984
428.1633 275.9531
434.7225 268.0234
461.7551 248.1992
434.3673 265.7578
415.6898 263.5156
422.7551 252.1094
422.1429 245.6445
357.2939 348.5156
354.1306 350.6719
291.4572 344.9961
332.3143 249.9453
312.2816 290.5078
317.4081 287.3750
293.2163 313.6406
277.6531 343.6875
256.3878 359.9063
243.1184 365.9648
545.1959 219.1953
538.4653 235.0313
536.7837 235.8867
527.0694 246.1914
524.1224 237.0039
256.2857 309.6250
231.2408 291.8438
255.5633 306.0469
276.3265 297.0078
221.5510 261.5938
252.3959 267.5352
293.1061 227.6563
36.3673 259.9375
347.6000 279.1328
319.8979 314.3984
322.2000 295.2891
314.6286 325.5703
299.3796 310.5430
293.6572 326.4336
296.2612 414.7500
267.9673 260.6250
251.6000 273.1016
255.0408 278.5469
259.0204 258.2539
263.9469 270.6406
261.2245 257.6172
360.7143 233.4688
346.8286 232.3086
258.5714 251.3203
274.3878 265.0938
398.4041 267.8281
360.7510 233.5703
246.4898 300.1563
592.9224 388.6875
436.5633 282.4688
551.7959 265.8750
218.6735 315.2188
434.2245 282.4805
418.5959 260.2500
213.7143 323.7500
560.5510 273.7500
569.1224 285.0625
401.9918 284.2891
386.8490 321.1172
510.8000 308.7500
529.1143 298.6875
519.2327 298.1641
508.1265 304.4453
613.1714 328.7500
502.4041 305.6445
6.2041 301.6484
500.7429 302.3750
15.4082 305.4531
14.8653 302.4844
327.0122 311.8984
10.6571 298.8750
328.4694 306.9375
295.8571 326.3125
295.9224 346.2891
278.1265 360.3750
289.1674 360.3711
354.2000 364.0313
0.0816 289.8438
511.1224 213.7422
367.9959 232.2500
359.8000 247.4688
531.1224 232.4883
538.4531 255.7227
499.8979 260.5469
501.8163 269.3398
189.9224 256.8594
149.4082 253.8477
111.5592 259.5625
185.9265 279.5781
115.1102 282.4297
253.6122 255.5625
105.8775 248.0898
103.5918 245.9141
109.5918 252.8320
269.5919 268.2500
282.0857 268.0234
329.4490 258.6758
61.9184 424.0898
89.7918 424.0938
114.9633 329.6523
50.0694 359.6250
112.5224 363.2109
176.5714 304.6797
124.8490 320.0547
115.4694 301.9688
40.1918 377.5586
451.4326 309.6719
45.5306 368.7500
268.0204 300.7344
267.7143 299.5977
330.8000 278.1406
296.4286 277.5625
415.8204 315.9922
472.1837 269.6563
288.4000 226.2109
233.4082 248.4375
195.3428 274.1133
49.7388 312.4531
68.1837 329.5859
186.5510 341.2773
209.7143 350.4453
156.1102 344.3438
552.9796 268.6719
441.5510 301.9688
369.0000 302.0352
141.4408 442.8672
331.0816 362.2188
346.6449 354.0000
342.0612 341.2969
333.3143 334.1953
338.2612 331.2500
334.0000 361.3320
347.9592 361.6797
396.9959 291.9219
242.9592 299.3125
259.8694 282.7500
269.3918 281.8750
415.3306 290.8359
430.7632 296.5391
287.5592 283.5625
433.5837 296.9766
443.4939 321.7578
287.1837 300.9766
430.3143 296.4492
449.2204 306.1484
287.3469 304.5664
317.1714 301.4609
317.9592 301.3320
326.6122 303.1328
325.7429 301.2422
473.9306 323.5078
328.6694 304.8281
322.0775 309.8125
318.0041 321.6875
499.7429 329.5000
300.2000 298.5234
308.3633 303.4375
287.6776 337.3438
518.4000 328.4844
282.7837 319.1875
294.4081 328.3750
290.8735 326.8086
301.7347 316.3711
310.0816 312.5391
504.3429 337.1563
522.7102 351.0508
335.7388 314.5117
364.4122 348.5000
354.9714 350.6992
329.6531 311.3828
411.2000 284.8750
435.5796 248.8984
410.0490 225.7109
392.8286 255.8125
384.5714 244.9336
415.0408 256.6250
402.3224 277.2422
417.7020 278.1641
429.0163 250.1953
446.9470 271.9063
200.9143 250.1563
262.4081 291.6172
233.9102 281.5234
230.6000 257.8750
637.6857 263.2773
91.2163 272.7305
353.8571 395.9219
291.8776 376.3125
331.3061 365.4063
474.4980 369.5391
398.5714 223.9688
187.2286 277.0547
324.2857 312.5898
294.6694 301.6797
311.0816 278.0625
249.9347 288.7344
336.9184 269.0195
509.1551 211.9648
459.5102 207.3750
452.5143 222.2813
462.9796 223.7031
448.5428 233.1563
349.3510 257.0430
496.5837 209.0664
512.2000 220.0859
344.2041 257.7500
127.2204 242.8125
139.5388 249.6094
384.3714 276.4258
161.9306 248.8594
440.8776 328.2148
133.5796 309.2656
136.1021 324.7148
138.6735 337.4609
435.6204 334.1641
446.3061 342.7500
435.3796 332.5313
421.2204 313.0781
115.3469 355.0469
97.7061 353.3047
89.7143 361.8945
416.6122 322.9297
414.2204 329.5625
108.0816 381.0313
415.6204 329.7656
114.1796 377.5938
116.0082 368.9766
411.7347 339.5781
98.8979 352.0508
135.5428 355.9922
193.0286 284.3008
228.0531 332.8906
206.1673 340.3516
245.4857 344.8672
252.5061 346.9922
246.2980 329.5938
218.0408 222.3438
100.4122 232.9219
191.0571 265.1563
207.1347 262.4609
214.3061 291.1875
147.9224 272.6953
212.1837 236.5000
360.3837 287.2500
147.1021 255.4375
334.0571 272.0195
206.3755 260.8672
229.0857 291.3711
403.5143 321.2500
345.8449 319.2031
207.2367 311.2500
346.3347 317.8164
166.0286 313.1875
304.2653 285.0313
158.6326 310.1563
304.5306 279.2813
127.5306 302.0000
135.8571 316.5352
122.3428 314.3125
179.8000 298.7695
379.6122 346.3516
337.7878 319.8594
123.2082 318.5352
105.2245 290.9258
253.7469 310.7188
136.3306 295.2813
119.9347 302.7539
115.3020 313.0547
202.5347 295.4375
206.9551 305.4648
226.1143 311.9375
194.5020 311.7344
191.5143 307.1797
197.7306 308.9297
195.7429 307.5469
193.9469 313.1289
204.9551 315.3984
206.6367 306.6797
128.6898 312.4023
169.7796 310.5781
265.5428 287.9414
430.8898 298.7734
