Left Elbow
175.2449 278.8438
177.8286 281.8359
184.2816 278.7109
183.4490 283.3906
340.2653 257.3750
350.9388 207.4648
351.1510 209.7852
407.7592 259.0273
366.7143 221.0938
451.8776 253.2461
523.9755 250.5859
514.0653 251.9805
555.7347 303.7734
225.9470 306.1172
170.2204 359.1406
317.7959 377.2266
413.3224 357.1719
492.4490 189.5469
613.7143 238.7773
625.7633 240.8359
616.7020 233.5547
616.5714 234.1406
646.1633 223.8438
633.1143 223.1328
614.8286 217.8906
610.9592 216.3594
602.7143 226.9648
569.5918 222.2461
586.5347 229.0625
594.9755 230.8750
605.3837 219.5547
513.6694 225.0781
536.1877 229.0781
559.4163 163.7500
447.2653 211.9609
334.8490 212.6484
509.3469 204.7813
510.4531 198.0234
491.7551 196.2734
230.4082 220.0234
262.8571 212.5313
356.5510 225.1641
366.3020 234.4297
366.9633 230.6914
401.1429 263.7656
400.3837 260.4766
399.1878 259.1133
391.0286 256.7500
659.4694 308.9688
382.1265 249.7109
619.4898 315.9531
383.0898 249.5469
398.5877 251.8008
578.2857 334.4453
588.5796 332.7539
203.8857 324.8125
414.4776 247.4609
577.6531 344.8984
599.8490 284.2500
602.1428 295.1055
570.0408 230.3594
597.0531 256.8789
603.5388 284.5195
602.5184 290.1328
425.3633 246.2109
433.7021 251.9375
440.6530 266.2188
410.4286 293.0234
399.1429 277.2813
62.2449 209.8125
283.4490 193.2031
270.7755 197.0625
302.0000 188.5000
286.3959 203.3242
296.7551 196.4297
653.0000 303.0156
305.1551 213.2852
283.7510 232.5313
279.6735 236.7344
282.8979 263.7773
286.3102 311.7266
384.3837 183.0625
405.9796 215.2305
407.6571 206.3984
410.6939 204.0781
391.1224 212.3750
360.1429 180.7813
358.0000 193.3906
375.5919 193.3281
397.7347 209.0664
397.0122 192.7734
364.4939 191.4609
361.8408 187.3047
363.3429 183.0039
384.2571 221.6406
368.7061 206.9063
373.4939 206.9297
373.6367 210.9805
375.2694 204.6680
407.7592 218.1719
421.4245 220.4375
696.7877 271.3984
260.5306 351.6641
256.7143 349.7109
204.4612 304.6172
339.2245 301.9102
312.1877 307.6719
314.0490 310.8125
327.4000 301.6133
342.2041 318.5313
366.7143 354.7188
349.7143 370.6172
333.5428 301.3320
328.9225 311.2266
359.6816 310.0547
342.9919 329.3438
346.5959 324.5547
339.2041 313.5156
341.6571 326.1563
331.9184 297.8125
338.4000 293.3164
334.8571 306.3594
334.6285 323.3906
340.5347 322.8711
356.8857 322.8242
354.0531 323.1250
354.2449 343.8984
356.7551 334.3164
348.8980 341.5781
351.2245 340.0781
292.1021 421.0586
666.2041 230.8125
507.3714 276.2656
513.7143 286.3594
151.0571 316.2813
115.1021 308.8750
511.3755 274.2305
137.8571 312.2656
522.2571 278.3750
518.6938 287.1563
475.9347 337.2070
499.6612 286.2383
442.4082 265.3594
381.6122 281.8555
404.3469 282.9453
203.0571 312.0586
206.2245 304.8438
468.6571 251.5000
469.5266 245.4063
513.5674 312.3164
641.7102 351.3672
673.8572 319.9688
353.1021 333.7656
420.8735 301.8828
633.6000 317.6563
630.9225 317.7813
633.1265 336.3281
643.9429 342.8516
651.8979 329.1406
632.5225 317.4219
637.2204 321.0547
638.0122 322.0781
644.0327 321.8203
646.1429 322.2148
646.7796 325.8516
647.1633 326.8125
657.6000 309.0156
655.5225 309.2148
652.3428 312.6211
665.3021 315.8711
668.0612 321.7500
668.1224 321.0703
310.6531 305.3516
666.6326 367.9414
661.5918 362.8750
375.2857 361.3828
371.6000 370.7539
358.4123 359.0664
411.4857 397.5859
463.8204 406.6875
376.6245 374.8516
312.9388 353.9219
396.5143 353.5703
354.2163 343.7461
304.1061 347.1211
680.1306 293.0781
726.5510 271.3516
705.6694 247.7188
697.4572 241.2188
683.4939 240.4375
679.1592 242.0625
673.2245 258.5469
672.4979 261.8828
652.7225 248.8906
639.1428 242.6250
643.7633 252.1250
672.0613 259.0430
690.7877 260.6563
685.8776 262.5742
678.0449 260.6641
664.5632 258.5586
660.3143 253.7578
644.3796 257.4922
405.3143 240.6250
436.6327 239.7891
341.6082 230.8945
461.8776 266.4531
487.8367 290.9648
338.8367 249.2344
540.2857 297.4844
339.7306 260.5195
316.8367 249.5313
304.4449 253.6016
283.5102 267.0625
257.4898 247.6094
249.2041 240.2344
256.3673 239.0000
582.9960 295.2734
590.2571 291.5156
252.0000 249.0000
592.0408 273.1445
266.4408 243.9727
289.7714 238.1250
292.0694 249.5234
617.7551 266.9141
284.5919 249.8359
288.4204 252.7500
317.5265 256.0352
580.1755 295.0000
133.4082 214.5000
320.8571 199.8125
302.5551 185.8750
457.6327 238.9063
410.9306 204.7109
409.3714 195.7813
407.5919 216.6953
421.5714 222.2461
446.2041 219.7188
278.4612 189.7969
276.1714 183.8828
488.0816 248.5625
492.7755 236.1563
469.1551 181.3125
496.8082 294.0547
403.5919 215.9063
411.6327 240.2852
400.2857 202.0938
500.8653 412.2500
465.6122 393.7734
478.6898 377.4219
493.2857 403.9688
481.9510 307.3555
340.2286 358.4766
343.0490 349.9570
344.6857 341.1875
348.1429 328.2461
580.7266 386.4531
581.0735 398.5469
455.2653 369.8750
249.0000 246.4453
230.2327 271.2930
237.0163 277.9063
235.9306 279.0938
322.9184 261.4961
308.0408 270.4727
281.0204 274.1250
269.4286 264.5000
556.5918 350.5781
264.2857 269.7813
268.7347 267.1016
270.9796 257.7891
268.7143 270.4375
266.1592 273.7148
259.2408 269.8672
262.0000 270.0547
231.0123 279.7734
230.4245 277.7383
226.6898 268.3125
532.9551 324.2188
226.4898 272.0313
221.8980 273.0469
222.3347 270.2734
238.7429 285.6875
249.3061 274.2031
242.0204 301.2148
257.7715 336.6172
258.2041 375.9688
258.6000 318.3672
276.5551 373.5117
286.3469 348.2734
299.5428 375.1133
377.1429 401.2578
239.1184 300.1328
237.5306 296.0156
234.5470 287.8047
220.6531 261.7344
224.9184 266.7070
223.6490 265.6172
260.7469 294.3594
258.0571 326.0820
453.6122 272.4336
443.4081 275.1094
447.9878 280.5469
454.7632 289.4414
448.8898 290.0000
453.3673 287.9141
456.4286 275.3555
454.5510 270.3359
303.4000 310.4844
404.4980 288.4531
568.4857 294.7500
569.5306 301.4063
572.0693 298.7891
587.0245 265.0273
581.6327 235.8438
573.0735 206.6250
602.6285 243.7500
535.3265 305.3906
526.3265 303.3828
524.4857 324.3750
501.9878 327.7656
461.5755 312.2813
499.0082 321.2852
493.4653 317.3203
495.3306 322.0781
533.3265 311.2813
523.0817 319.9375
512.2816 297.5000
521.1021 317.6914
453.1837 305.2188
470.5388 318.9297
530.6613 303.3750
531.2245 315.7734
530.3878 317.1250
522.1592 296.2773
535.5428 306.2188
543.3062 299.2109
542.3796 313.4297
533.9387 300.1484
525.2816 310.6328
526.7388 318.3242
529.5796 302.7734
539.0980 316.3438
531.9633 310.0313
505.8735 329.7070
487.5388 320.5703
468.5714 319.2188
485.9388 332.3594
493.4939 329.1719
504.5102 328.1641
506.9714 322.5000
515.9061 309.4297
511.4367 313.2031
538.8939 301.6953
549.8817 316.0938
554.2041 317.4063
532.0898 331.6719
486.1877 334.2383
501.9347 332.3008
487.4326 296.9531
426.5673 232.6250
537.7469 241.7656
568.4000 258.5469
583.1470 271.7031
294.4490 212.5859
266.0041 220.7852
264.6653 216.5703
247.3755 215.5078
212.8490 210.2500
214.3918 210.9063
248.8939 211.2500
243.8367 211.6797
238.9633 212.7461
204.9510 212.1250
190.4286 217.5742
197.2245 202.5000
285.3020 178.7500
53.9714 195.3906
54.6898 206.6328
111.4286 211.3750
203.3428 212.3750
87.7714 223.0156
100.0000 231.7266
196.2980 272.8438
343.7837 306.8672
341.6571 295.6250
355.1184 294.3750
358.5714 300.2266
335.2000 313.0195
336.9878 311.9648
678.1143 241.9375
678.4286 295.6250
675.5469 290.7188
683.5428 303.6250
686.3469 291.9375
674.9429 307.6992
659.7959 291.2656
659.4939 268.7188
657.7755 268.7461
660.1224 281.2930
333.0490 275.3281
331.6776 265.6563
335.5714 276.4375
307.9061 276.4063
330.7755 272.7500
707.7959 260.4414
328.1021 291.9531
598.0898 221.8594
628.6857 216.5938
628.4694 218.4375
200.3020 335.5430
612.2286 216.0625
617.5918 226.9258
617.8449 222.2969
609.4775 228.7188
600.8776 226.3906
570.5674 212.1641
548.8776 228.0000
551.1224 229.0469
536.5878 234.3828
539.3796 229.8750
541.7673 233.9766
531.1428 228.0625
520.0164 219.5898
531.7143 246.5625
515.9836 257.2813
469.0816 264.3750
464.9265 271.7461
550.9061 248.5508
550.8204 245.1953
449.7306 281.6094
448.2082 295.3750
456.2939 279.2109
473.1143 271.2734
474.4775 279.0234
470.8898 301.8750
483.8979 282.7969
486.0530 274.5000
484.7061 268.7617
486.2368 291.7891
605.9388 287.9688
354.3510 313.7188
381.9306 335.2891
519.7877 314.6328
530.2163 302.7773
335.7224 348.4688
534.4653 326.3750
554.9143 327.5820
563.1877 333.3750
555.1592 336.7813
552.2653 318.6445
295.2857 381.8945
567.2775 353.8047
562.5714 375.8789
560.2653 372.1563
562.4490 390.8281
596.1714 371.7969
608.8612 392.5625
602.1021 326.1953
596.6857 388.1484
680.9714 330.4297
570.0857 327.0742
542.3102 316.7734
551.0449 301.7852
543.0204 295.8750
592.1347 291.3281
618.9959 264.3828
451.3714 342.0234
615.2816 285.9063
601.6489 291.6875
162.8571 327.0586
162.3878 331.7500
629.1429 232.1172
634.9714 219.6328
255.0775 349.9063
626.7510 221.8750
619.0000 216.1250
256.1347 335.6094
634.2653 230.8594
244.3265 349.5625
646.1224 230.0078
638.3062 217.8555
249.2857 342.5625
637.9796 218.8906
644.6245 230.9375
649.9469 249.8008
638.6571 226.7461
606.6122 239.1250
287.0653 384.6875
277.1429 353.1797
608.4163 260.5859
617.6327 268.4219
286.9551 370.6680
607.8612 270.9180
275.8571 387.2969
281.6327 388.7500
615.3673 266.3906
630.8530 274.6094
649.2123 286.3867
650.2612 269.9922
644.9183 248.4141
638.9265 254.0781
639.4000 246.2813
640.0449 258.6250
653.4368 267.5781
657.1633 255.2969
464.8041 336.0156
470.3633 336.4063
493.4449 356.7500
456.8571 332.9688
452.6122 325.7539
645.0817 249.6367
650.3715 249.5859
679.1510 244.7500
714.6531 276.1406
690.1021 254.1992
639.3673 282.6875
643.9183 292.9219
632.5469 294.7148
645.3510 271.1758
642.6613 311.0820
642.1592 287.4063
676.1306 338.7344
705.6122 337.4063
318.2857 328.1875
322.6204 375.3047
319.2449 385.9844
328.4612 387.2031
654.9836 389.1172
667.6572 395.2656
306.5919 389.0938
304.1837 381.7188
326.9714 351.2109
313.7143 345.8789
283.6367 345.5391
281.0612 349.8516
691.8898 339.9688
694.6123 357.4844
660.1959 378.5938
293.8939 351.7344
291.6327 354.6523
261.5347 306.3828
251.4490 306.0898
299.0857 352.0156
649.5919 378.7813
651.2694 384.6367
655.9265 404.4688
311.6326 350.8594
324.1388 345.2148
346.7143 343.3203
361.5837 361.8125
357.1429 357.9688
366.1837 341.5859
363.1429 353.9766
570.1959 328.4570
320.2286 367.7266
321.5510 379.0703
354.5102 369.3320
373.6449 364.7500
376.0000 369.0000
374.4000 364.1797
455.9796 273.0156
488.9878 278.2695
546.0122 311.3750
654.4204 324.8359
279.8367 400.0000
729.5347 285.7813
303.9102 382.6289
315.9551 340.5391
308.4572 324.4570
297.8571 313.7500
301.5918 332.2500
303.9469 338.9766
150.4898 377.7500
153.2000 368.9258
153.8979 377.4375
714.6000 332.4688
138.8816 384.4453
212.5428 351.2148
255.2245 335.1250
286.7959 327.7070
278.6163 334.2461
263.4286 336.7891
234.9143 328.8906
234.0286 310.7109
250.4531 294.0156
258.2367 309.9102
278.2857 317.9063
268.5102 345.8906
259.6572 284.0273
256.8408 303.4141
268.5633 317.6406
281.3184 280.9844
283.0000 309.7070
144.1959 355.4453
129.9796 331.8750
152.4000 330.7813
143.7551 320.8125
278.2000 312.1172
360.8449 330.3750
337.6735 330.1289
163.9143 306.9414
187.8735 305.6914
215.7715 337.5938
204.8571 306.1875
230.0857 278.6250
301.7837 310.0938
322.4000 300.8125
307.6041 293.3359
303.3673 304.6211
306.0204 310.5000
307.7102 306.7930
304.3470 255.8281
306.0327 241.2461
328.2776 261.9336
320.2531 253.7500
336.8000 252.3828
337.6000 253.7969
342.3878 253.3750
339.0857 252.6953
333.4572 254.2500
352.5959 261.0898
355.1429 257.9766
344.2367 245.3477
341.4286 245.0625
324.2612 237.9141
307.2857 266.8867
333.8367 280.6563
343.0204 297.6563
312.2653 274.7031
312.6000 274.7813
254.4490 285.8906
708.0000 384.6953
331.3551 216.0938
422.5918 213.7500
434.6082 220.3125
427.7551 219.9297
412.5143 227.5742
420.8898 283.0352
430.9429 291.5117
436.2449 284.7734
443.7959 291.1250
443.0204 297.7578
432.7020 224.5000
431.6531 223.9688
438.9143 227.4375
437.9102 225.0195
428.4694 223.8477
448.6531 215.2500
448.6000 212.1563
434.7469 216.9063
431.1183 223.9219
446.6000 225.8281
431.7469 334.8125
424.4286 280.9375
399.4490 246.3438
330.1592 205.9609
402.1061 210.3828
331.3388 197.3594
231.0286 213.4180
279.4081 200.4102
144.2327 353.3750
408.4122 207.5586
372.6041 226.1250
268.9959 217.2500
262.2163 220.1953
59.1551 212.2188
206.5918 253.8008
201.8612 244.3125
190.0571 251.3906
234.9143 294.4609
235.2286 286.1445
234.1429 282.5234
316.7143 244.6563
439.7918 280.6367
242.7714 293.4531
439.3347 276.7695
463.4898 270.3438
456.3469 271.1563
418.9225 283.6172
598.0571 240.1250
494.1551 211.7969
384.5714 211.4922
289.3061 269.2422
297.7918 271.1094
300.1102 268.8398
331.6857 237.7656
357.7510 261.0938
374.4980 264.1055
336.9673 284.5625
336.4245 261.0391
352.8245 269.5625
371.8776 292.7773
360.3470 261.8672
294.4408 260.0000
281.5428 258.4375
305.2653 278.5625
313.7347 257.5156
247.6245 274.2500
231.9796 264.7148
303.2653 237.6523
253.0000 251.6719
312.6286 273.6328
311.8939 246.5625
303.1551 260.3125
311.5592 260.7227
308.7551 256.3984
311.6571 249.9063
321.0816 258.7031
320.1633 243.9258
277.2735 258.3242
209.9021 277.3633
140.1429 306.2305
150.2041 285.0000
168.6776 273.3164
169.1429 258.3242
201.6204 264.9297
238.6204 264.1563
240.3061 258.5469
238.6612 259.8125
250.9510 259.5234
273.4939 281.0313
246.9878 266.3438
337.5551 244.0781
298.0857 256.0078
341.2367 235.8672
318.1469 240.5703
323.5796 256.1406
348.2653 236.0273
368.6204 232.5273
349.5714 225.0000
350.0204 210.1563
344.5592 210.5000
336.0000 226.0000
365.7143 239.7461
392.3224 267.2539
374.2857 194.8281
147.3429 186.9922
100.0000 201.0000
49.4571 198.5430
173.0367 212.7344
170.9388 208.0430
170.4571 209.8008
206.7959 227.3945
238.9020 239.2188
245.1429 256.3750
219.2571 259.7109
218.7714 247.4609
204.7837 252.6875
242.4490 258.7344
282.2653 242.3125
303.6122 251.9688
309.0000 247.4453
323.2163 258.0391
376.9714 289.5508
398.2327 283.0000
405.6980 279.9063
379.7102 264.3125
366.0245 267.8984
356.0000 248.6328
377.0327 265.0313
384.7755 269.2188
393.3388 265.4141
509.3367 299.5586
546.3918 302.1172
191.5714 339.6875
574.8939 314.9766
147.8204 349.6719
185.7020 338.2656
517.3429 326.0625
490.5184 317.0703
483.4653 323.3750
490.7143 319.4063
493.5837 318.4375
324.2082 291.7656
311.1224 322.1328
309.5347 309.6563
396.4000 274.8750
402.3551 307.6250
329.0286 319.4375
238.6449 367.6602
208.7959 368.9297
221.9184 381.5352
224.5102 344.5703
233.5429 353.0547
262.5959 348.7813
282.1102 368.3086
616.5103 396.0391
260.9714 350.0313
262.0857 360.1133
636.3633 391.5547
655.2939 378.2148
288.7755 354.2656
83.6490 248.2539
93.8694 262.3438
300.5388 319.6328
539.3469 380.9375
413.9714 208.5586
111.9306 288.3750
113.1837 260.9531
117.8775 280.6289
332.2571 321.8750
138.7878 274.6875
345.5714 334.7031
325.3428 345.5000
316.6572 309.2188
507.3469 281.1953
509.4939 283.3594
507.8163 273.7266
515.6000 277.3281
505.4204 285.5000
508.3061 278.7344
497.6367 276.3125
500.5633 274.5625
505.6776 275.5234
497.5510 291.8594
238.8571 282.3594
215.0286 281.2500
450.3673 262.1094
200.1429 285.1563
189.4572 248.0313
164.8775 304.1250
201.8816 283.2773
202.2776 271.7188
233.2408 282.3125
204.2449 276.2266
198.0898 260.6016
658.3265 252.8828
527.8531 239.4531
604.0653 277.5859
536.3184 284.5703
629.1224 270.1719
212.2653 238.9141
214.0163 247.5391
611.7266 297.2227
184.4000 231.7656
182.7306 224.4570
617.0000 286.1875
285.4612 223.2148
276.5143 211.5469
267.6531 231.3906
264.1224 239.2891
622.8204 279.3125
626.8408 271.2383
645.5306 352.3438
309.4531 235.6250
660.4449 338.8516
662.2571 330.8516
659.0613 326.0742
667.7714 316.5625
679.2286 322.3516
293.5714 258.2500
293.0082 203.9063
315.9592 218.3516
464.0000 234.5430
440.7429 225.2461
341.3470 328.6250
509.7020 262.8672
318.6163 329.6797
538.6571 247.5625
576.4979 237.1875
617.0817 244.6250
617.3673 255.2813
616.0817 261.6250
596.7020 250.4414
605.9592 254.1680
614.5919 262.1406
629.9387 263.2813
608.2449 248.3672
581.0449 244.5664
555.3878 260.0313
511.7429 280.4531
466.0653 345.0625
468.8531 345.0156
408.8286 351.7813
426.7143 244.1563
459.0081 315.6445
465.8163 283.2500
427.5918 294.0938
390.1102 293.2969
397.2653 296.9219
434.5592 372.4219
629.2653 268.2188
612.4408 228.6094
620.6694 229.9023
638.9225 236.3242
648.7143 220.4023
391.6000 282.1016
402.4694 261.7188
366.0980 286.5000
384.5714 274.0625
393.7755 289.3750
364.3143 248.9023
389.3061 255.2188
232.6980 237.0625
404.7714 265.2969
396.2082 280.2656
415.5714 282.2109
396.1265 273.7734
386.3020 255.0898
372.9306 273.5195
343.1061 369.8906
426.0082 244.7500
362.8571 229.7070
363.8898 248.9219
365.3061 239.2305
389.1714 241.6367
392.6122 244.5977
368.1429 229.7500
357.8000 208.4922
345.8571 251.3203
342.2449 237.9141
322.2898 235.1328
475.3633 254.6250
439.7143 263.6328
708.0571 349.3125
491.9837 302.1484
626.0735 276.8750
251.5306 355.1953
490.4041 311.5430
520.6816 305.7500
306.2857 356.2578
611.4449 294.3750
626.2081 290.5000
475.1796 333.5664
481.8163 355.1836
626.0000 268.8750
644.6000 286.5938
632.0082 289.3867
626.5510 281.8008
705.3306 360.3750
620.8041 295.9883
189.0775 269.7734
626.9714 279.5313
180.2041 278.2734
178.9673 279.3281
491.9877 281.3125
173.3714 266.3359
495.8163 288.5156
488.0204 332.8750
476.8163 302.7227
450.8939 336.9766
480.3306 328.8164
577.4000 342.3750
163.5510 280.6250
586.4694 218.3828
474.3143 235.1250
442.4612 259.6328
647.3469 243.3945
637.5469 242.7539
605.2898 230.9219
605.8979 243.3750
271.7224 241.8477
241.2449 251.4023
211.5265 259.5625
169.3143 251.2891
216.5469 243.8008
394.4490 244.6250
209.6326 253.1367
207.9796 249.7188
197.9796 258.6289
169.1837 269.5938
197.7102 266.7813
241.5510 255.0547
260.2449 414.8555
269.4000 398.0547
22.9551 306.1406
135.8735 329.7500
158.1388 367.3594
204.7837 277.9844
19.3796 314.7891
