Right Shoulder
589.7837 219.1484
681.4572 206.3047
613.0857 206.9141
722.2408 232.5000
689.6082 229.1016
681.7877 237.2148
682.6122 241.1641
686.8857 228.8906
678.4408 215.7266
284.9265 245.3047
481.2000 194.8633
497.6163 187.5156
8.3837 226.2266
7.4898 233.3125
568.6531 176.2422
557.5796 180.4531
197.1592 270.6289
547.8939 184.7500
545.8572 180.7656
207.9551 261.3906
557.2041 177.9219
206.3674 266.0313
562.0817 168.4609
542.1428 182.5273
210.5429 274.3438
530.7551 176.8633
542.6163 159.0625
543.4163 160.4688
513.9551 169.1875
524.1796 168.6875
225.5102 276.3906
224.1143 277.3984
548.7592 153.9453
556.1388 165.2344
225.4857 296.8398
553.4204 176.5234
257.2857 285.2461
251.2653 276.7422
561.0817 161.5547
567.2081 171.6797
560.2816 166.3477
556.6613 168.5469
547.2041 180.0078
547.1755 176.3438
548.2000 178.9063
557.1959 177.3750
559.6245 175.5391
565.5714 163.6563
237.2449 234.2383
231.7184 229.4375
257.4775 234.8750
234.0571 232.5938
235.8775 226.9375
542.8449 173.6289
548.5428 169.4063
549.8123 166.5938
564.7143 171.7266
521.6122 182.3477
553.6041 181.4375
578.6531 174.6875
582.5225 186.6328
611.3347 159.3984
602.9551 164.7930
648.8816 152.6406
441.9265 242.3008
462.6735 240.4258
112.8980 197.4688
145.1918 248.1563
117.4082 216.3906
126.5429 227.8164
466.5755 233.1406
461.4857 234.2656
96.4694 224.1406
93.3265 210.6563
100.7714 229.0938
94.6122 233.5547
91.9306 214.1172
103.0939 221.6641
459.1633 241.8750
457.3062 234.0938
467.0490 244.1016
109.4531 213.6836
89.7959 210.9688
86.7388 238.6406
68.5102 220.0156
93.6816 222.4219
458.6204 239.6250
450.8000 224.0273
470.8123 221.2969
96.4816 238.0156
104.7347 231.7773
123.2857 233.9844
141.9102 212.6484
135.4612 219.5391
131.0816 219.1016
134.8571 217.6953
469.8531 202.9492
157.7143 262.7383
156.7959 235.3984
117.2204 250.5039
135.6204 249.5156
140.0000 265.0000
146.4000 259.7422
356.0612 182.6250
364.2163 198.8359
405.1224 221.4688
501.2122 206.6875
142.6490 267.2500
595.5428 229.1250
132.9388 251.4922
134.7796 264.3047
149.9388 243.8789
162.0204 243.6250
167.3633 246.9375
167.4898 238.8789
130.7673 222.2188
126.0000 223.3203
123.2857 219.8281
592.2000 230.0469
117.7224 211.0313
106.0857 224.9648
105.6367 223.2109
131.0408 234.4844
150.3143 230.5352
139.1429 225.0703
139.2000 234.9102
151.9143 230.3125
179.3224 242.0195
201.7796 243.2656
187.7714 241.7383
190.1837 242.5703
206.1714 246.9727
205.4776 246.0938
219.3877 251.8906
210.8735 246.7344
204.1429 242.6367
259.5918 237.3477
250.6898 236.0625
265.7714 233.6836
245.3878 241.1328
162.6082 192.4766
168.7347 208.5586
214.3674 206.5313
61.0571 221.9336
69.8327 240.8516
88.2286 220.0078
117.7959 242.2500
178.4000 244.1719
225.2163 239.2188
220.6000 236.2695
229.1388 245.2969
233.5714 219.1992
240.2245 227.6250
217.9306 239.9375
203.7347 177.7813
221.0490 186.9883
235.7388 189.0625
234.1306 188.4375
249.0041 184.1602
238.5143 189.6016
244.9673 185.8750
236.6939 190.4688
241.2408 185.3750
275.5510 177.9102
273.1510 178.7578
256.7755 183.7109
248.7714 188.6250
226.8408 209.2031
235.7143 219.8984
235.8775 194.6875
236.1225 188.5156
206.7959 178.0547
204.3796 178.2188
142.8735 174.1367
486.0000 248.4297
391.4204 187.1875
357.6449 163.7500
349.2122 171.0313
352.6204 165.1719
361.2571 163.0703
280.1714 199.8398
287.2041 196.2266
298.8571 193.7188
305.6939 196.2500
303.2082 189.9922
350.1714 164.0000
349.4082 172.0781
353.4857 178.8750
356.4163 171.5664
358.6735 166.3828
370.2939 153.0781
376.2245 150.9688
361.7796 151.4844
349.0898 170.4297
383.4000 149.7734
288.5796 247.6250
333.5714 179.5313
252.1021 186.0391
422.2286 150.6172
349.8939 147.9844
262.9796 149.6641
330.4449 145.6719
373.6939 153.2422
73.2612 284.7500
330.1265 157.4609
290.6490 156.0625
186.1429 153.1875
198.7184 156.6719
146.8612 172.1406
133.6326 211.1992
149.7469 203.1914
147.0041 206.1172
157.7388 229.1914
165.8898 226.0273
158.8367 234.7891
212.1429 181.0625
358.7143 190.2383
209.8735 219.2734
359.7673 186.9375
355.9306 182.0742
355.0327 182.6406
358.1388 188.7969
572.0490 192.4297
401.7061 155.1953
340.7184 166.3750
217.6735 177.4453
228.4735 180.9219
280.5347 181.3672
276.8286 192.0625
298.7143 172.5938
283.2735 178.3672
274.4081 189.8398
274.6449 193.3633
247.9878 187.5938
255.0816 187.8125
243.3265 173.2813
212.6082 176.0000
215.3469 180.6250
241.9184 175.3750
250.4286 188.3281
279.8041 193.7422
310.8367 185.8008
299.5918 186.3555
282.8367 186.6328
265.8939 178.2070
249.0694 189.4688
247.2857 185.0547
251.4367 178.2422
246.1225 181.5313
241.3714 176.3242
230.0204 171.3906
190.6122 189.4375
144.3673 190.7227
145.3061 182.4414
111.1224 188.4609
76.8041 183.0000
57.1510 185.3633
54.8000 188.5977
93.9755 191.9609
122.5959 176.6484
137.5959 176.7461
153.5347 192.0000
193.7673 188.8477
200.7020 192.4375
245.0816 201.3984
290.4367 183.1680
300.0571 167.2383
267.9306 175.2813
242.8531 180.6289
231.3918 183.8594
232.9143 183.1875
250.3796 184.4336
216.3469 189.5391
216.0122 195.5000
210.1184 196.4375
210.0000 194.0000
223.7143 182.7617
241.7388 175.5664
264.7143 170.6563
253.3592 168.4063
208.0000 175.0000
176.3061 165.9766
65.7347 178.4453
67.3306 180.7773
67.0531 172.6172
84.8367 174.7188
97.5469 180.2734
102.1225 175.9766
118.8490 187.2891
108.7020 185.5469
136.6408 184.4648
176.9469 193.1250
215.2612 182.6875
223.8980 179.8281
248.7714 179.4961
238.2694 184.5625
245.3143 178.3867
262.7673 178.6563
260.8326 178.8750
240.0286 181.6250
221.4163 190.4141
229.5714 184.1797
240.7225 173.9297
245.0939 176.6875
249.6327 181.5781
390.7388 184.2461
461.6245 178.6172
297.8408 224.0625
537.7796 185.8008
230.6122 223.5234
284.9959 234.9570
587.2858 206.4375
586.4694 191.3086
599.1224 205.3672
608.3715 203.6250
604.4816 193.2266
229.1061 225.1836
190.7143 222.0273
167.1184 206.7031
306.4000 220.9102
287.9878 234.8906
203.5429 222.5000
98.3592 247.4258
64.2041 257.6016
76.6327 277.6484
97.0163 270.5781
99.8408 267.4375
126.4041 245.6406
133.8898 246.4922
485.0816 236.1328
127.2571 245.0156
114.1918 247.8086
515.8898 237.5703
367.4735 328.5859
144.1143 233.3086
171.5184 179.4883
198.5714 175.3750
462.0735 186.1953
473.5306 295.1875
341.3837 162.2813
240.9919 180.5625
222.0816 195.0547
221.4694 186.6484
518.0693 199.4141
228.5347 186.7969
512.7143 200.6094
527.6776 210.5000
496.8041 178.8125
388.4898 179.3828
383.4694 186.1094
384.6449 193.4883
381.2000 199.0156
377.7306 186.6875
361.1796 188.7266
359.2204 196.8750
361.3674 193.5156
361.7755 192.5547
390.4898 170.5703
100.7551 195.5703
92.6286 201.4922
378.5306 170.4688
133.1143 192.2578
202.4857 186.6719
267.9184 197.2500
319.3592 201.5625
313.6245 202.7891
312.1347 200.3281
289.5020 200.0547
267.0776 200.5664
585.4122 179.8203
478.3796 186.7305
540.5306 199.3281
529.7714 174.3867
608.2571 176.3047
158.9388 178.7578
175.7469 174.8633
561.4204 172.0117
187.2000 174.4297
174.0449 174.9258
560.4286 176.1875
181.9796 173.3984
179.7143 172.6758
183.0000 165.3477
187.1837 162.6094
569.3184 181.5938
560.3510 191.2930
532.1183 228.5938
232.4245 171.0000
558.1755 232.5391
556.5102 237.5703
560.8245 234.3047
579.9429 237.7500
589.3469 228.1016
172.4694 147.5078
370.5796 166.1875
396.5306 160.5781
428.0000 140.3594
415.2082 154.9492
229.6327 251.9375
490.1510 172.6641
214.6286 251.2617
486.1510 177.4375
477.7225 171.8320
504.8367 156.9453
494.3306 163.0313
471.8694 168.3594
451.2980 168.6016
445.9429 170.9883
460.1388 166.0547
472.6939 168.6758
445.9592 170.1094
417.4122 185.9961
426.7143 180.8125
433.1143 188.8516
352.1143 248.3750
355.5469 255.9297
289.2000 256.7891
351.5796 165.0391
350.8939 189.9609
350.3878 180.1250
336.5633 194.1875
305.7673 222.7500
275.8939 223.0781
260.3265 223.9102
543.2408 164.2891
533.6408 164.3906
527.7959 173.0508
523.7796 168.8984
515.8163 167.2773
258.4000 184.7109
250.0571 195.8203
253.3959 197.4531
263.8367 188.5391
245.3061 178.2500
239.3388 183.6875
273.4734 174.5000
103.0816 179.8750
308.1714 184.2578
307.8490 187.9063
300.4857 186.3047
308.6653 196.0781
297.4041 189.7344
277.3959 200.2539
269.7837 290.3672
297.6000 173.3125
264.8000 180.6523
264.2653 176.7109
279.8979 182.1602
263.9469 177.8281
264.7755 174.7656
325.4286 173.9688
301.1143 171.8516
254.8571 175.2461
262.7551 175.7891
391.1551 186.0898
366.4816 178.0625
267.9592 188.4375
590.1143 288.8438
443.7143 214.4844
568.3021 213.6250
204.5919 235.2656
437.8490 213.4570
438.0408 211.5000
210.2857 243.3359
566.0531 214.6250
577.2776 214.3750
417.3102 226.5156
402.9755 238.6406
519.0286 237.2500
545.2286 223.4375
544.2939 226.6914
526.7551 225.8555
622.8000 260.0000
514.4857 229.6016
53.9102 188.0938
508.8000 231.1563
48.3674 190.9102
47.6857 190.5625
353.4898 220.1406
43.2000 193.6016
357.0408 216.8750
332.9796 225.6875
321.1102 233.9336
292.1347 245.7227
307.1592 247.6758
421.4000 222.0625
40.4898 210.5625
513.4408 178.9375
378.0530 166.1250
362.5102 171.7813
542.0612 162.9609
540.0775 163.3203
494.3510 167.9688
498.7551 168.5352
198.2694 183.4688
165.3265 189.0469
134.6286 196.7813
149.3796 196.3750
123.1184 194.5156
275.4898 166.6953
112.2041 190.0508
109.2857 188.8438
103.7959 191.9648
245.4939 210.4688
275.8817 209.6406
312.5919 204.3594
121.8776 283.2656
139.4204 274.9609
100.5306 235.6055
46.3388 247.5938
89.7143 236.6836
173.4367 237.1563
99.8000 230.5391
89.8367 231.5000
51.3959 245.0391
439.6612 240.8047
74.7143 233.7500
293.8612 207.1016
288.6286 217.5313
338.0000 213.1719
301.5714 215.6875
434.2735 253.8438
480.6122 226.3438
296.8571 194.7266
239.6531 203.5781
222.8367 218.9883
79.1102 219.8125
100.5102 210.7773
216.1837 237.0977
234.0000 245.8008
171.9551 217.2188
563.8163 201.5156
435.4286 228.3750
355.7143 229.7461
174.8653 328.3555
353.3510 250.5000
364.6082 246.0000
355.0653 245.7344
358.5714 236.9297
354.3143 229.7188
349.4000 255.3945
344.0408 248.1719
418.4000 238.1094
257.2122 232.8125
270.0082 214.1250
283.6245 219.8125
434.4326 223.3438
444.9510 225.6406
304.8000 211.6875
449.3796 236.8594
446.6286 237.1719
308.3429 216.4766
438.4572 223.1484
454.8857 219.8906
305.3878 210.5195
336.2000 214.6563
337.7959 209.9609
341.1265 216.0156
335.8000 210.6797
471.8000 229.4922
354.7755 206.2539
329.0694 218.8633
334.0857 223.5156
513.7184 229.7500
319.6286 210.9844
331.3510 207.1250
310.5510 236.3125
522.3428 233.6094
299.4408 216.7266
309.2653 215.7500
307.4408 216.4531
334.1837 205.8047
331.5674 208.1484
519.3715 225.4375
535.8367 239.2891
364.5510 201.1563
392.3388 223.7031
374.6816 243.1211
360.5674 209.6797
422.6000 202.0000
432.1347 185.0156
437.4122 181.2266
425.6449 191.6758
418.8571 190.0586
412.0612 186.8594
417.5306 206.2031
429.5306 201.8750
394.5225 197.9844
474.6449 199.7539
213.7143 186.0352
271.5184 199.5430
248.2612 200.2422
246.0286 177.6406
627.0817 181.8789
134.4898 247.7227
344.6816 244.3281
324.1633 251.6484
339.4531 271.6094
458.4122 266.0039
398.5714 179.4844
188.3959 208.3750
315.5102 228.0273
286.8326 221.5938
331.3469 196.9688
255.9755 210.5313
354.3061 190.7617
506.0041 160.0156
477.8776 164.5000
458.0367 168.8125
468.4898 172.2969
472.9673 170.5352
361.1388 181.9375
504.4816 156.8594
517.3184 170.4688
360.2775 184.7031
135.4490 187.7344
146.2000 193.0313
406.6000 188.9844
161.9306 203.3086
457.5306 236.4766
175.2367 172.3438
170.3224 208.9102
163.2612 228.5625
439.9714 205.5625
459.7755 212.2500
461.2735 207.0234
445.4490 210.7500
138.6122 226.6563
133.6327 233.5391
136.2776 242.2813
439.5347 214.0508
445.5143 224.4688
123.9388 251.4453
444.5918 217.7578
140.4980 261.8125
135.1469 247.4063
429.3674 210.1563
140.0000 224.1406
166.8898 230.6016
233.2286 178.8125
253.4163 231.3281
244.1755 226.1641
279.2490 236.8906
284.8490 235.8047
273.5061 220.2813
236.0000 177.6563
120.2000 187.2500
205.8000 196.4688
224.0082 196.5195
222.8776 219.0508
172.0122 174.5625
225.7551 162.8750
385.4122 196.0078
193.5347 170.1875
372.5225 180.7891
216.1510 156.9375
197.2163 193.5625
409.2571 223.6328
369.5510 214.4453
191.9878 200.6875
372.5878 206.0547
152.2286 198.7734
368.9510 220.1719
144.1469 194.4375
367.2857 219.5625
149.3673 197.0000
137.6000 204.7852
144.6571 204.6250
215.7429 194.8359
385.0612 233.4922
357.6653 236.1875
123.2082 217.0742
121.3878 199.0859
273.0612 216.9531
134.4898 193.8750
135.3143 200.6875
141.0898 207.6758
235.2857 214.2266
224.4980 222.7070
220.4571 219.2969
218.4653 214.2813
210.3714 221.6484
211.2408 223.7813
216.2612 216.0547
213.2776 212.9453
214.2612 214.7813
223.0327 217.0977
128.6898 201.7227
177.4694 208.7188
273.2000 203.5508
405.5306 214.6094
185.6531 184.5078
290.1224 158.0000
292.0367 157.4922
327.1837 158.0352
119.5143 180.5313
254.6816 218.4414
213.2000 176.9766
212.5102 190.1602
225.4776 208.0938
238.4286 177.0625
245.8694 267.8516
238.6572 254.5625
236.0694 264.6406
250.3592 280.3438
284.6122 278.2461
182.2449 182.3750
260.1633 189.3906
202.3469 177.4883
204.2490 182.2305
37.4000 234.3164
251.5469 240.1797
241.8000 246.5781
233.2000 250.8047
488.6449 180.8984
257.6490 154.5469
270.8082 158.0703
289.7143 159.9648
302.7878 155.5078
300.7878 155.9688
294.8163 159.1133
297.5184 260.4336
299.1306 259.3047
298.1429 263.8750
321.9673 266.9570
322.4081 255.8438
453.9306 236.4063
447.2082 239.1016
451.2694 234.0547
444.8163 221.3906
450.4857 226.8672
468.9470 221.6172
456.5469 227.9297
457.7551 231.4375
475.3837 196.9844
427.5755 204.7305
426.6082 200.9141
396.2449 210.3164
369.3714 209.6289
364.5878 222.1875
372.1877 226.3359
349.3306 229.5625
385.0735 225.4375
374.7143 265.3086
377.2245 258.3867
243.5592 177.3984
248.2041 173.1523
242.6490 178.8906
450.9714 213.4219
320.9061 319.3320
243.2122 255.2773
526.3633 183.5625
456.4980 205.0625
583.5266 346.2500
68.9714 173.6250
83.1429 159.1875
161.4000 226.6094
156.4286 235.7891
390.5510 238.8750
396.3633 233.7148
418.8857 225.7031
437.4572 251.2305
526.0408 262.3438
523.8286 267.8281
423.6980 162.3750
438.5388 161.1250
440.1265 155.4648
394.7796 160.1641
399.0408 158.7188
359.0490 187.5625
309.5469 187.3164
167.0204 145.2969
157.1633 166.1484
463.8367 217.8125
115.8326 227.1875
323.0082 208.7930
247.4000 170.3164
226.2449 186.1563
209.9388 189.0781
182.0939 209.4063
188.2041 206.0625
140.5510 214.1289
252.0000 248.3984
479.2857 325.9297
411.3143 282.1016
408.2327 280.3359
670.7224 294.0625
209.0857 227.0391
215.5959 228.7031
396.6163 202.7188
394.4734 203.5000
407.5510 204.9102
436.0857 206.9375
473.9796 197.7500
475.4816 205.1016
548.4204 231.8281
525.3918 255.8203
513.5428 268.7422
509.1714 269.3125
523.6204 264.0000
526.2857 256.4219
528.0000 262.4180
532.3184 256.2031
541.5428 255.1875
539.0123 252.2539
543.9633 252.5938
541.4000 248.5703
531.5918 254.0234
524.8694 257.5859
513.1102 247.6641
509.0000 247.4258
510.3265 249.1055
476.4898 248.5391
464.0163 257.9180
467.8000 262.0625
467.8326 248.2891
464.7184 257.7422
447.2286 265.6563
428.8123 247.1875
410.6612 219.9492
389.6694 199.4297
410.2694 228.5703
439.6082 287.8438
527.7143 245.8438
520.3715 228.0859
495.3878 238.3750
534.6898 260.2305
535.5837 253.0703
529.3265 269.7031
451.0816 228.1875
441.8735 193.0156
462.6490 226.4141
245.9429 231.6680
241.2000 226.5586
254.3347 233.3281
259.9388 226.1250
343.7143 207.4180
343.3673 200.2930
439.7673 180.2539
467.4980 201.2969
472.2571 206.9375
480.0000 199.7930
479.3633 216.0273
484.3388 213.5625
459.1551 211.3203
419.6000 230.7266
165.3714 202.2891
649.2531 142.1094
637.6898 142.8047
614.7755 133.1875
583.8530 132.5000
591.0000 137.6523
616.2245 137.5625
534.3959 131.9648
484.3796 142.6172
454.5714 143.8359
460.0286 148.7266
477.4939 143.9063
500.2000 138.9492
495.4000 149.3438
505.5919 140.2734
495.7225 139.0117
449.5469 150.1016
404.2612 139.8906
394.9102 143.2891
393.1143 144.2813
383.0816 128.1055
379.1429 134.4688
359.4000 145.7344
349.0612 142.6328
315.7796 155.9375
311.4000 155.0000
301.3918 161.6563
306.3143 165.9375
305.0612 160.3203
326.4082 148.0313
382.1633 143.3438
397.4572 141.8594
399.1510 150.7461
380.9796 145.6602
389.1143 160.3945
424.8735 147.5469
510.6531 195.1328
523.6327 199.8320
517.9592 202.7500
459.7592 209.0156
533.9796 174.0508
490.2000 151.9922
469.8000 142.2500
453.5143 149.0703
246.8571 196.8906
292.2286 198.6406
295.3469 195.6719
320.3755 192.4453
482.0000 132.4609
465.2041 150.0391
333.0857 197.3984
456.4612 146.9609
343.0571 186.8594
480.1347 132.2344
478.7143 128.2734
442.9510 145.5703
433.6408 158.7500
404.7878 206.0313
386.6857 209.7188
406.2898 183.0000
470.3633 165.5938
641.8449 160.1484
632.8245 165.1250
599.1102 153.3984
502.7347 150.1328
510.7918 153.5078
516.9306 151.1953
547.4939 135.8984
550.6938 145.8711
551.0041 186.1055
576.2490 179.4531
615.7959 155.8633
611.8367 154.5391
602.4122 159.3750
595.2245 168.5625
594.5919 169.9805
52.6000 167.3438
593.4041 168.7500
589.5306 170.4141
614.5632 157.1211
608.3673 153.2578
604.0286 151.5000
175.0449 156.1406
606.6735 146.6055
178.6367 151.3008
227.8000 145.2500
231.0245 137.1172
251.7061 141.0547
258.3959 145.8828
605.7632 161.0508
263.2857 153.0391
261.2204 154.0156
281.8776 161.8750
605.0204 166.5898
278.3878 155.1250
308.1429 145.5781
316.9959 152.1250
290.0449 168.1719
244.1265 185.7500
521.6735 180.5156
570.7225 190.9688
555.8979 204.0625
551.6000 199.3789
552.5918 199.8125
90.3551 185.5938
90.9551 186.5156
87.6286 179.4219
549.4000 197.0156
85.5224 191.8047
82.7184 182.3203
78.2286 193.3320
547.0571 194.7031
544.0531 190.7188
536.8408 208.1133
151.0816 215.2656
448.5306 190.1875
449.5102 174.1680
423.8571 167.2969
374.3796 172.4688
169.3347 158.3125
177.5143 146.7813
584.9510 305.3672
163.2082 159.5898
172.7102 150.9102
165.0816 164.5781
176.8367 165.0586
140.1673 167.7617
125.8816 175.5742
131.0571 168.1016
178.7878 153.4375
