Right Wrist
282.8653 373.2109
453.2857 374.8438
391.2816 366.6406
266.3265 372.2500
394.4653 366.0273
215.3143 396.0391
352.7796 312.8281
212.4367 382.4805
350.4490 316.0313
118.7959 389.5000
167.2286 396.8555
112.2000 397.5938
154.4286 373.0078
414.1224 384.5781
369.5918 377.6328
155.0571 412.4805
128.5714 373.7617
296.5143 353.4648
162.1021 378.2500
139.1592 399.0430
133.1551 402.5273
241.0653 349.5781
245.8000 345.5898
252.5143 300.5938
231.0775 348.4375
217.9143 349.9453
224.7510 349.4766
231.1837 352.3594
231.4000 346.9258
244.0408 358.2539
245.7347 355.8867
146.5265 392.7344
190.9265 383.6094
282.7714 355.0703
448.2408 326.8281
191.8979 326.3516
304.7143 278.3750
306.4694 283.8203
377.6000 217.8555
132.3143 317.9336
298.9959 360.0313
188.3673 196.1172
212.5102 304.3008
213.9429 344.5469
205.8857 127.2969
258.1347 440.1172
208.5714 458.7500
180.1347 474.8750
242.1469 522.7969
365.9673 452.6602
133.7755 232.7500
327.3143 314.4922
167.2286 214.6719
143.8816 240.5703
30.3959 319.5781
288.2490 288.4141
281.7673 295.3906
286.5306 287.0547
470.0980 295.7539
310.1061 200.6523
288.7469 220.2266
316.7429 219.0273
326.7061 215.4688
325.9020 219.1133
316.1224 217.1094
326.2082 359.7383
334.7959 366.4844
333.4286 377.2969
321.9673 375.6484
313.0857 386.4375
451.7959 417.6953
467.3551 413.2188
462.7184 412.9063
464.4082 407.8281
463.4408 410.8125
476.3062 410.8086
447.5347 408.2422
453.5102 410.2656
457.5061 417.5195
415.0449 415.7148
412.9592 425.0469
377.5102 418.8750
354.2857 421.2695
357.2286 440.8633
357.3633 428.1563
329.8612 420.9688
357.2816 435.5313
384.9265 292.6211
377.2245 296.2891
246.1959 317.3516
239.3184 321.6875
236.4653 318.3750
452.1429 262.6406
327.7388 354.8125
202.8286 294.3359
532.1102 248.2500
452.6041 277.6875
557.6163 417.1250
95.9143 274.4063
76.3265 267.1953
227.2286 394.1250
168.2653 373.3125
405.0490 333.3281
409.0735 322.8008
439.7429 313.4766
437.4572 458.1250
507.1021 86.1523
487.8857 89.9844
430.4531 205.6250
408.4041 233.3125
410.2816 230.3086
382.4122 279.0391
380.8367 275.4688
349.5919 221.3516
298.8612 227.0273
155.3878 221.8672
169.2857 241.2266
445.7959 332.5859
87.6816 401.4375
306.2571 233.8945
242.4041 296.1719
197.2408 308.9453
192.2245 318.1719
168.5020 353.5000
167.2816 354.7500
96.1918 389.8281
374.8163 417.3594
625.7020 435.9219
421.2735 405.6172
387.9061 439.3828
679.0367 398.5625
334.8571 283.7891
322.5184 343.1367
400.2776 305.4219
400.0939 306.6250
394.4980 296.6211
412.4857 294.6875
432.7632 293.3750
416.1837 299.7305
484.1429 354.4375
485.3102 362.2344
521.9183 390.4063
608.4857 418.5859
601.4612 356.0000
528.4000 332.6406
532.0000 334.5586
534.3918 333.0938
608.4857 368.9375
625.0286 392.7969
575.4408 378.5938
589.0571 382.4727
581.5510 385.1914
532.6898 359.5547
483.7388 342.2344
445.0000 339.6055
433.3061 330.3047
399.4694 369.5234
400.4734 380.4727
396.3429 384.0156
399.5551 383.0742
370.1837 379.3984
367.5714 353.1953
377.6776 322.9688
374.1469 301.6484
367.1510 364.6875
446.6122 371.6563
479.3551 418.0586
427.4408 404.0469
467.5184 398.3438
374.7143 270.6250
466.2612 403.0938
495.2571 370.2031
476.4286 367.7500
415.4490 396.8594
441.8735 402.1367
468.2327 418.3320
351.0041 300.4336
347.2368 294.2578
328.1306 297.9961
330.7225 300.4688
388.0408 311.5156
389.1714 309.8477
467.8816 317.0508
483.5837 360.3203
484.7632 364.7500
496.9796 370.1055
504.1429 405.1328
499.2612 406.2852
470.9102 422.9609
387.9429 457.6797
356.8000 244.3984
700.0286 215.7422
684.9592 217.9375
684.5714 214.8438
672.5306 211.2500
673.2857 212.1914
682.6735 215.7656
505.2122 251.0977
454.5674 265.6094
450.2857 273.9375
444.6000 272.1641
457.6490 269.4688
474.8612 273.4219
473.1306 274.5000
485.0204 276.5039
477.2571 277.8789
426.6490 293.3047
352.5102 260.2656
340.8367 246.4648
339.9796 243.3828
329.7102 242.7148
321.4000 243.3125
303.8571 272.9844
293.8367 272.0078
277.9755 310.6250
276.4857 310.0000
272.6653 315.9297
289.6571 302.3438
363.2245 276.8047
375.7551 263.8359
420.7347 248.2148
453.8816 237.2031
441.3959 237.0078
422.9184 237.8281
410.3714 249.2617
407.5347 263.3281
463.7347 309.0547
463.7347 312.7422
451.6735 321.5000
379.6612 307.5234
536.0000 315.4180
475.0163 255.3203
398.1755 231.5000
423.0653 225.0469
251.4286 307.5313
304.4286 317.1094
304.6531 315.5703
323.9020 315.9023
412.8571 232.9609
447.7837 240.4375
334.2735 316.9414
459.1306 277.8828
329.5020 302.9609
465.9714 275.0547
461.4286 273.1016
431.7224 315.3359
431.5143 335.1250
418.6000 386.1016
406.9714 392.5313
403.7918 378.0000
458.5837 285.6875
623.5755 222.4492
623.1959 231.1250
637.8286 241.5938
510.8653 286.6406
512.1265 289.3750
507.7673 283.1016
510.8571 274.8867
553.8204 291.5469
590.5796 339.7734
593.8082 341.5625
594.4408 293.0625
614.6122 269.6367
629.0082 261.2578
615.4286 285.4688
608.1021 287.2266
58.7020 248.7383
605.8939 280.0000
608.6122 290.6250
615.8817 275.5977
622.4081 273.8594
617.8123 267.7500
187.5714 275.0859
612.2245 279.7305
189.3388 267.3359
193.9102 273.5000
196.3429 275.7734
253.5674 286.3906
253.4326 286.2500
619.3551 274.2031
276.9796 297.5859
277.6041 292.6563
263.1469 294.1250
618.7592 279.6133
261.7755 298.3672
295.0286 286.5313
292.5020 290.1250
290.0449 306.8281
229.3959 330.1250
531.5510 334.6875
647.7673 301.8750
634.6938 297.3203
636.6041 297.6406
628.2653 309.2969
114.2857 368.1250
128.1796 337.1250
132.3143 346.7188
640.7714 302.0313
135.1877 349.1484
70.0082 394.4297
76.1429 404.4063
624.2286 313.8242
635.2857 300.6523
543.4163 366.4570
157.0204 409.7344
450.7959 376.2891
429.2245 350.9727
391.5306 337.2656
358.0857 366.5508
150.7469 321.8672
150.6571 322.8125
544.9673 409.4648
213.0041 265.3828
239.9959 251.0508
160.6000 348.7578
163.4082 354.9375
136.3224 356.4883
125.8816 366.5859
174.4286 323.9414
196.1184 315.9844
188.7469 170.8516
487.2735 265.8125
393.2939 266.2500
372.3551 275.8203
222.3143 248.8125
528.0000 196.9922
184.5959 238.0000
537.1061 222.6484
544.0327 242.9492
459.4612 194.6250
128.3633 304.8984
162.4082 362.7070
430.8979 420.6055
421.4816 436.2500
409.7020 442.9180
400.6490 431.1719
396.7878 437.6250
386.8490 432.6563
375.8571 431.4063
490.3388 264.6250
432.8367 268.0156
390.6000 283.2969
389.4694 276.0781
345.4286 280.9141
292.5837 284.1250
250.4735 286.7031
177.9429 277.9336
444.8653 268.8750
371.9510 280.3516
295.0245 266.6250
473.9388 189.2188
226.3878 243.6289
491.6082 267.2383
195.1225 251.3633
216.3020 259.1094
491.1796 264.5625
184.0694 246.2656
488.3306 223.4297
179.4531 254.2813
147.1102 271.3672
180.6776 290.5859
179.0408 288.2344
253.4204 305.6250
277.0775 348.3750
491.3837 287.5000
260.8694 419.2734
209.0163 330.8438
488.9388 277.4766
314.3673 396.0664
308.3347 394.6758
295.9020 372.9844
284.3143 339.2891
383.6531 296.2500
288.9184 355.0039
264.1224 393.4219
459.6327 289.7344
474.1224 280.1328
469.6000 310.5664
466.9551 312.1563
228.1592 366.8281
253.7551 358.2500
307.8408 362.7734
452.4898 251.6172
428.9714 405.8945
369.8816 270.7148
161.2653 327.7266
455.0490 377.5391
550.8979 271.5195
610.3878 279.3477
591.0735 268.3867
450.2653 229.4531
147.6163 430.5000
169.0286 424.9336
204.9102 326.0625
564.6572 313.2422
546.2286 311.0742
144.1021 406.7109
248.6857 256.3438
239.5388 263.0625
237.2776 271.6133
230.3469 304.9727
232.4490 293.3867
237.5551 329.3438
252.5714 354.8906
231.1837 355.4453
237.5143 357.0352
240.3796 335.9336
251.2490 339.4688
252.2735 341.2500
592.7714 339.7813
249.4123 347.7266
232.3265 315.3203
591.2571 347.7930
228.8286 314.2969
229.2041 305.9141
243.6326 314.9180
240.8979 314.2188
243.9388 311.4141
241.2204 308.0195
28.4000 417.5703
25.3184 420.3320
27.3306 415.2969
25.2980 403.6094
25.4000 369.8047
315.2368 384.6914
314.3021 377.1875
287.7510 386.2383
278.3633 398.1719
266.4408 399.0703
253.1429 395.3047
245.4694 400.2500
271.7265 392.2813
294.5755 382.7188
25.2245 376.1875
279.8000 388.8359
31.8408 363.2422
266.5143 389.3164
255.2082 385.8750
249.8653 387.8828
256.8816 387.2344
259.9184 390.9375
257.4408 384.5156
257.2694 390.6289
257.0776 392.4141
259.0571 387.4258
261.1714 389.7109
11.1102 398.7813
228.8490 397.5664
207.0286 394.2773
211.2082 389.8320
221.2286 375.0000
217.9265 371.7578
215.0000 395.5547
217.7347 387.1406
216.3143 399.7500
226.0490 388.0313
203.8796 391.0508
190.8286 403.3672
152.1592 405.2813
154.8204 406.6328
117.8775 403.2227
177.3673 357.9961
562.9388 351.4570
556.4490 349.3203
545.0204 344.8750
546.6082 339.7422
519.1470 331.0938
497.5633 314.7461
501.0204 306.0625
499.8735 303.4805
42.4490 463.9180
56.3592 475.8711
60.7143 473.6406
64.9755 483.5313
47.8898 460.3359
42.1388 487.0156
61.2449 431.0898
233.5143 363.3281
308.2694 364.5234
523.2653 303.2969
542.8449 304.4766
512.9306 281.7422
470.9837 270.0547
475.1918 269.2188
522.8367 278.2344
525.6245 282.3438
554.7429 283.7656
563.7306 278.3125
546.7306 166.3867
266.6571 296.6875
438.0000 293.7500
333.8735 300.2109
254.7551 228.3438
106.6286 218.5156
111.3592 223.7188
107.1633 224.0313
117.9796 232.3672
133.2286 257.8711
146.0245 253.3047
182.0000 268.5898
212.9429 267.8125
214.0327 265.3672
273.6939 300.5820
387.4734 347.3125
59.1918 272.7500
63.8571 240.3359
87.4898 255.7500
373.8898 339.2266
375.9796 320.6406
150.8367 271.2070
359.8490 304.9609
359.2857 308.1094
145.2980 281.8125
357.8286 339.2422
361.5633 297.0781
352.3224 296.7188
349.9429 323.0078
350.5266 322.8320
349.3510 328.0625
247.2408 225.5469
146.7796 226.4492
149.4286 226.7188
141.3551 219.6797
236.3143 205.3555
407.4000 164.1953
455.2449 171.8398
457.0163 169.7578
143.2898 227.5859
140.6000 208.2813
115.4245 189.1602
205.6939 436.4609
210.3796 519.5938
230.5714 544.7031
551.9061 402.5625
18.6286 426.0000
-9.3878 475.0625
480.0041 382.9375
8.6245 485.3164
15.5796 458.9922
248.4163 342.9453
26.2612 479.6250
404.8979 418.1719
62.7878 502.8906
441.3428 391.5039
205.1959 377.2031
453.6735 379.4258
418.7143 377.9688
380.0327 389.6094
355.2775 380.8750
184.1592 417.2891
122.6408 401.8242
441.1592 233.9531
469.7755 279.1133
442.8776 331.1875
397.2245 315.1250
367.9551 343.3789
355.8776 356.9648
401.8408 362.8359
380.4694 354.6523
379.3551 349.2813
193.6735 447.3750
182.6572 414.9922
500.4857 419.4453
525.0531 488.6719
242.0612 248.4023
472.3673 229.7500
432.9673 265.6172
577.8857 233.8984
129.0612 287.7695
396.8000 311.5000
387.7143 227.8750
389.9592 180.0156
575.2327 291.0313
401.3143 205.8594
399.5428 197.3477
394.2449 212.0508
538.3878 232.5000
341.8041 241.8906
82.8571 343.0859
396.8653 321.7969
165.9878 350.3125
253.3184 309.2773
468.8694 259.6055
470.0000 260.4688
471.9592 260.0156
482.8857 271.0000
484.1143 272.2500
298.4082 331.7891
420.5714 345.1172
422.5143 338.7461
145.8000 308.8438
418.0204 327.9844
291.4653 327.3516
290.8327 327.2539
388.5796 324.3125
80.6286 316.4063
375.3510 244.4492
277.2735 334.3750
399.1755 317.9063
398.6367 313.7188
416.3592 294.1016
416.5265 293.8672
411.9796 286.5859
269.1429 337.8555
407.0939 284.4414
67.4000 321.8750
263.6327 326.4844
407.3428 278.5000
300.9020 333.9570
590.5714 339.9844
596.0408 321.9648
463.7265 234.0234
476.8082 345.8125
475.6000 343.9375
480.8817 337.2227
493.6735 324.7734
474.4490 281.0977
421.2694 257.6953
422.9102 257.0547
415.4163 256.9688
417.2449 250.3828
408.4367 266.8594
407.0000 269.8633
397.7306 385.4219
420.4694 233.2344
504.4163 236.9453
163.4735 293.8047
228.5796 263.8867
149.6122 267.6484
334.4980 293.5938
458.4122 207.0625
80.7837 354.7734
14.2245 392.4063
204.4898 423.8086
520.1021 218.1914
541.7714 266.1797
343.6857 306.9375
348.8979 280.3906
352.7633 285.7930
360.6612 281.6875
369.6286 261.5938
368.1429 267.6406
370.2041 272.3047
332.6000 285.5820
309.7837 295.8750
292.2571 299.7500
271.9061 309.7813
272.9061 310.0000
258.7469 309.3906
561.5796 354.6094
246.7673 315.3750
556.6449 342.5313
224.4286 322.4219
563.6938 340.0313
204.9469 329.6094
580.8163 333.3125
587.2857 324.5781
198.5551 330.8750
199.4939 388.1719
200.3224 391.5586
224.8122 358.8555
226.7755 366.9375
598.4368 331.8984
625.5714 272.1055
595.4939 293.9063
588.4857 292.4609
355.6000 300.9844
601.8449 326.1875
344.2531 383.4688
325.8000 370.1133
320.9020 396.5313
317.6000 403.4922
618.1674 353.5938
315.8000 408.9707
328.2898 408.7422
452.8367 412.5156
213.1429 393.4492
216.0735 392.5000
214.6735 403.4219
231.8123 396.4063
503.9592 403.6914
532.4816 381.5195
121.2490 352.3125
345.2776 367.5625
380.4367 321.8359
315.5225 377.9609
399.5714 342.4766
100.2490 341.3438
185.4245 315.6914
182.0408 402.1328
524.7429 309.4141
547.1470 288.3281
499.2163 342.6875
506.4572 346.3125
410.9469 217.9922
522.1183 343.0000
539.5837 346.5898
589.2000 379.9102
474.1714 220.8125
51.2000 263.3125
91.9714 273.6523
139.4000 282.1875
154.8041 276.9141
193.0286 271.4297
186.0000 273.8125
226.5143 272.5898
222.6531 275.1875
252.8775 288.8828
250.9837 286.3164
334.4082 281.1836
363.0571 311.7188
359.9143 321.4219
622.2000 418.1992
632.9265 444.9688
637.9183 424.7891
611.4572 413.2813
601.3469 417.6836
604.4490 423.2227
615.7510 416.0742
618.0571 414.0000
617.8572 419.1563
600.3143 405.9922
588.1428 427.1250
479.8694 455.6641
465.9837 463.3438
427.3184 461.7422
483.8857 427.6289
243.4612 383.2969
108.0000 274.3906
72.3755 271.3438
62.1674 305.3750
50.6327 318.0938
312.5469 387.8555
301.2245 398.6406
294.5510 387.4492
319.8082 288.6641
326.4000 240.3125
301.1837 400.7031
283.7714 332.7500
218.9755 375.0898
225.9714 379.8828
254.2857 410.8750
263.8857 403.2656
12.9673 487.3047
30.8980 419.3750
606.3592 329.6250
574.7714 353.0703
573.8449 349.8125
543.2490 342.0156
538.2205 336.8242
541.0408 352.2266
540.7755 345.8438
556.7714 346.4219
170.1837 417.4688
170.1918 402.6328
189.5918 370.9688
420.8163 394.2969
188.5714 371.1797
212.5102 374.0117
448.0204 331.7969
423.4857 347.3555
150.6286 291.1055
138.1429 294.6758
142.1878 302.4844
140.5918 292.7422
141.2694 296.5000
265.5225 506.7578
53.0000 446.9922
55.0326 442.3438
46.0367 416.3164
40.8367 421.0273
26.9429 411.8203
30.9388 428.1328
50.9592 440.8750
99.0000 380.2500
75.3388 312.8047
69.3959 362.7500
67.2857 379.8594
60.4000 390.3672
68.6000 395.2344
61.6000 395.3516
88.8204 384.1484
164.8980 353.6875
407.1837 288.0938
391.0000 292.6367
228.4367 281.5625
241.5633 289.0000
165.2000 291.2344
260.7714 202.0000
447.4286 256.2813
70.2449 244.2188
69.9510 249.3281
311.3714 282.1953
57.0000 386.9219
54.1224 384.8516
334.7143 269.0000
119.6776 256.3359
443.1021 435.7500
427.2571 295.7813
186.8163 170.6563
421.8000 369.4297
369.8531 400.5234
384.6735 399.0000
435.2653 380.7422
214.5674 255.7305
208.8327 285.1289
219.7714 289.0938
261.1674 296.5000
256.6653 309.2500
249.8531 311.4258
398.1429 146.3750
314.6694 416.0938
405.1429 257.3633
431.2368 321.5156
452.1469 321.2539
302.3918 396.8281
303.5510 394.4648
358.8286 380.1094
179.3633 353.8281
599.7184 348.1406
599.8612 349.0156
177.2245 355.4258
619.0408 339.5313
212.5184 352.1875
637.4000 275.7422
201.8041 341.2500
644.2531 280.8125
143.9306 306.0938
425.2000 395.0156
312.3755 221.4844
436.6735 392.6250
449.2857 392.4766
436.5143 332.6406
430.4286 310.9648
423.1837 299.4688
429.0939 302.6719
432.0898 307.1875
440.2000 300.1055
299.7510 214.2969
441.8653 295.4844
441.4000 299.0938
434.4041 301.6016
433.1224 303.7070
595.5919 310.5078
422.6571 298.8477
406.5266 285.8086
608.5837 317.2500
138.1347 243.5859
387.0980 278.6211
543.8367 331.9063
362.4980 290.5977
340.6776 297.2500
337.0816 308.8047
167.7469 328.2109
388.2327 281.6250
331.9755 300.5781
380.7714 249.0313
347.4939 238.5313
368.5796 179.7188
433.9224 206.1602
437.8326 206.6523
427.4980 215.7500
149.5837 236.2422
283.5755 237.5313
273.8326 237.5859
250.3020 262.0313
248.2653 261.1094
256.6000 274.8203
256.8776 273.1836
245.4735 274.1602
271.0449 300.4297
270.9429 317.5820
211.3878 226.3281
283.3102 285.7188
587.8979 288.2148
604.1428 271.2188
621.1877 307.5156
407.9061 332.7656
428.0122 329.6719
535.6490 300.1719
486.3837 312.6406
474.9388 298.1758
450.1959 315.6406
368.7714 444.0938
354.0000 359.8164
283.4204 312.4063
282.9143 295.3750
300.6082 309.4180
295.4735 335.0078
293.1429 336.1250
293.3673 330.5547
316.5347 317.0859
285.7388 317.4336
291.9225 314.5117
272.6326 334.4531
272.0286 335.2891
279.8000 330.1250
301.7388 313.6250
329.2857 332.2734
320.6082 335.8828
307.4286 336.6328
291.2694 337.1016
260.4694 328.6602
273.7020 313.0469
252.4000 353.9531
455.4163 307.9375
264.4857 255.8750
296.2408 179.2617
240.4000 357.1797
396.3918 316.1484
409.2000 322.2500
144.3224 277.7070
60.3224 301.3125
558.9918 278.9844
495.4286 259.6250
570.5102 330.5156
375.1021 217.5430
346.3878 211.5547
448.0000 256.4414
360.2449 321.5625
210.3061 415.3359
239.8082 189.6875
259.9143 409.1328
109.5959 265.7813
214.5469 265.3594
194.6490 281.7656
196.4326 262.2188
140.2653 289.2266
451.9714 272.2500
500.2000 283.7383
496.6082 260.0000
467.2490 244.0859
459.6000 216.3359
486.1633 240.3750
495.9796 322.4688
522.5306 270.1719
568.1510 281.8281
465.1183 328.9688
445.0449 333.6680
492.1551 305.0625
424.7714 250.9414
400.7143 271.9219
385.3714 265.3203
420.8571 311.5195
431.4245 338.4141
352.2939 305.9883
440.6531 306.5078
494.1347 301.2500
460.8979 285.3594
462.3388 267.1016
214.9878 347.1836
207.8163 297.5625
272.0204 315.3477
334.3143 292.6875
286.0286 319.0391
300.4735 341.9688
284.8408 317.6563
266.5674 334.3750
314.6735 338.1641
239.7347 292.4141
162.8612 244.6094
161.4653 248.6641
143.1878 252.1680
142.2245 250.1289
125.8694 249.1758
115.3592 243.3164
97.3020 248.5313
96.3959 250.5547
89.3184 250.1758
96.8571 252.7422
88.2816 252.8281
94.3388 249.5313
155.0857 205.6328
149.9714 357.3672
194.6041 296.8789
197.6980 296.8750
167.6857 321.3594
