Left Wrist
372.6571 381.4219
630.0408 273.4688
401.1429 281.1172
296.8776 305.8398
364.8571 478.1016
478.8694 368.3125
468.3959 364.0000
448.2612 354.3281
432.4000 357.5391
448.8490 368.6563
457.2000 374.5742
461.5918 378.6406
491.6245 339.0078
339.1674 331.3750
365.7633 327.7500
381.9592 320.6641
518.4816 334.1328
539.1061 357.1250
401.0612 335.3125
542.5755 331.7813
557.9102 351.5195
412.8163 349.8281
545.9429 351.8320
579.5225 368.3672
413.6327 353.3984
465.1714 371.3281
467.3959 379.4609
451.0204 367.4336
451.4572 360.3594
595.3755 383.3359
467.2326 383.2852
473.5673 405.4258
470.7796 389.2813
632.5103 392.5000
447.8571 380.2266
460.9184 393.4688
457.3224 402.1563
660.3428 371.9688
437.4572 390.6719
462.0816 398.5000
458.0531 394.8359
476.9592 403.0898
478.8979 406.1836
665.3633 408.0547
680.2286 394.8789
499.7469 405.6406
534.5102 440.1875
548.4898 426.0039
512.9306 404.2422
497.5143 364.5000
501.0327 202.2813
493.8490 181.2266
489.6367 201.5430
485.7143 198.6328
499.9592 226.9375
508.7796 311.0703
524.1592 361.2344
312.7592 297.3125
548.5061 299.5391
296.0000 297.7891
391.0898 251.8320
377.4204 263.5938
394.1429 330.3945
653.5919 381.8359
161.8204 312.5156
441.0245 441.8594
543.2449 429.4102
557.3837 408.2266
538.8408 341.9297
451.1429 253.6250
272.4449 304.9922
233.0204 339.0156
205.3306 326.8047
417.8123 307.7969
199.1918 316.4063
457.1837 329.8867
570.6000 267.0625
575.8367 250.2500
564.8041 255.4688
567.6735 249.4063
578.2980 249.9570
465.7551 308.5859
581.8817 254.9453
578.7388 257.7266
461.1021 316.1875
80.2000 274.4531
97.3510 274.0156
512.9796 332.0703
107.0653 282.7305
559.1143 368.2461
232.7633 313.2344
272.9837 371.8945
296.4449 386.7734
516.1143 308.0078
518.1428 313.5000
530.9878 328.5469
511.2122 330.4219
249.1225 382.2813
249.3959 407.1992
245.6000 406.4961
496.8408 342.0313
498.8979 342.4688
255.3265 408.3125
494.2571 342.2109
245.7715 406.0313
237.2204 403.1016
509.6939 343.5000
252.4898 401.9141
263.0204 353.9023
290.6571 314.9883
313.8979 235.2344
377.2041 166.6914
403.7510 154.3203
407.2898 168.6289
431.8082 205.3750
291.0000 259.2109
194.4041 292.1719
293.0286 287.2344
327.8449 281.8555
333.0816 283.8516
307.2857 191.2266
280.0408 317.8750
464.0735 346.2891
268.9878 336.8125
475.7715 304.4570
278.7143 354.9922
264.9388 359.2383
503.0571 336.5625
478.2041 352.8047
283.4816 364.6250
475.4122 361.6445
242.9143 356.5859
472.9102 349.8906
206.2285 353.5508
475.9592 365.0313
234.5306 389.5000
233.4571 349.7109
250.1429 405.7188
283.4000 364.5234
365.0816 348.1719
419.2857 349.7422
134.4490 374.9023
202.2041 371.9609
415.1592 265.2148
163.9429 370.8750
173.7633 370.1563
143.0735 313.0547
314.2735 336.0430
313.4653 344.3359
316.6286 349.7500
318.1021 345.9063
318.4857 342.3984
315.2694 346.7734
313.2571 343.0234
317.1796 343.3047
309.1837 345.2109
311.3184 339.4844
157.2286 332.0391
177.4694 389.3750
185.1429 355.0703
330.7878 325.4922
243.9388 320.0938
319.3061 275.0000
320.9020 278.4063
339.7878 254.0625
187.1714 319.7656
280.0041 370.5977
209.3796 184.6328
324.4898 310.0078
313.9102 281.1250
246.0857 129.2109
530.4245 198.9453
539.5143 222.0781
532.0571 266.9766
353.0122 475.5391
245.7837 460.0820
242.3469 271.5000
301.2000 297.6875
202.3469 208.8008
260.5918 286.8398
107.4408 314.9063
319.2163 296.4531
317.2939 293.1719
312.6286 290.4531
559.3551 228.4648
323.8449 203.1445
354.5225 248.9141
373.2571 248.5586
375.7388 258.6406
373.7388 259.6211
368.2041 259.7188
500.9551 461.6563
494.2408 452.6484
517.2857 449.8125
512.5225 437.1719
501.8653 442.4063
541.4531 409.1641
550.4612 413.2188
542.8612 415.1992
547.6735 412.7344
562.7633 408.6484
557.2572 410.8086
578.2123 405.9883
582.9796 408.1367
648.7959 408.5547
585.4612 415.7148
588.6898 419.9141
561.1102 418.8750
535.3143 418.7500
531.3959 426.1211
537.1102 418.8984
508.9796 419.0156
544.2449 435.5313
495.5592 268.7227
499.6735 270.6133
363.5306 321.3125
363.7184 326.7656
363.8490 319.6094
510.7143 283.7344
433.6449 331.9219
331.1061 355.8828
575.2123 210.8750
514.9061 294.5469
651.1184 423.8750
129.8857 249.7969
134.9469 263.0938
318.9184 408.2813
312.6735 415.9922
554.8612 384.1875
508.6367 390.6758
548.2000 382.4414
623.0857 424.6875
709.7469 419.5898
699.3143 413.9141
531.7796 258.3359
527.6326 266.1250
522.2000 267.7305
482.5878 296.3750
482.7796 299.1836
461.7265 313.2578
356.8694 300.3398
235.6531 149.9375
257.7796 210.9531
560.9796 333.9688
236.1143 416.8125
451.4326 341.2734
329.8326 261.2813
325.1224 289.1406
297.2449 325.7656
282.6735 361.6563
283.3061 360.4688
299.8408 361.5547
154.1633 342.2656
654.6000 352.9453
628.4245 385.6953
489.5388 463.8516
633.9020 360.5625
350.8000 322.8047
346.0775 317.7070
490.5878 283.4141
486.2735 299.1250
505.4490 298.8047
525.4286 303.1250
543.2980 310.2500
534.7796 314.5742
625.1388 379.3750
633.6122 390.3438
678.9592 371.5273
701.0286 384.6602
643.3755 358.0000
689.0857 394.0391
704.0000 394.6758
685.7551 395.4375
687.6000 375.0313
687.9674 386.5039
689.5469 382.5313
691.1796 380.2031
698.1224 381.0273
696.9183 379.1641
618.0082 363.2500
557.0000 375.6758
506.1633 359.4531
459.8367 342.4063
427.7061 332.8125
434.6857 335.2344
419.6367 332.7813
409.4245 347.1953
453.0571 386.2656
468.5837 377.9102
469.7796 308.6016
579.8245 407.2539
563.4286 392.4688
598.5959 415.8516
532.9918 449.7500
515.7755 421.3516
492.7061 402.3125
695.0082 408.9648
713.0204 414.6328
648.8367 428.5391
571.8367 386.9375
612.0164 351.8828
605.9633 416.4688
360.5551 285.1523
365.1224 264.8789
344.7347 285.0625
379.5388 288.2813
447.8816 304.8711
445.3184 303.9258
512.0612 349.2383
557.1183 371.8438
553.5469 372.5625
573.3878 361.5898
570.8572 403.2227
585.0653 415.6406
572.0040 437.0703
553.0122 466.7578
65.8286 370.7266
636.5592 197.9688
589.1429 205.2031
586.6122 207.5313
548.8816 207.5000
560.1428 205.7656
599.3102 188.0938
621.9470 232.4102
587.3674 229.1172
523.1429 199.5938
554.1429 252.1055
578.2449 271.0000
563.5469 275.0039
562.2081 273.1094
580.5306 282.3633
574.2000 288.6797
541.1388 282.6406
509.4326 271.9688
497.9878 300.5898
499.3837 298.6953
466.9510 307.6602
471.8000 306.4688
480.4041 300.8203
482.4081 307.0469
463.5592 284.8438
461.0327 285.0000
446.7143 282.0234
436.5428 278.0938
423.3265 255.4492
445.9796 246.7500
483.1837 220.6172
512.0693 221.3125
514.0571 204.8711
511.8286 205.9883
502.4857 208.3828
496.1551 245.9609
577.3265 304.1016
583.5306 291.1211
581.8776 293.0000
581.7266 353.1289
390.5306 295.2227
382.3959 249.2422
368.4775 228.0000
426.1102 209.8516
353.1429 268.7500
386.3429 294.4609
382.5919 291.1250
409.7143 288.8594
409.7143 206.2656
438.2816 202.3750
423.3551 244.7422
517.8572 122.9141
422.8817 262.2500
550.9510 126.5781
555.7143 131.4219
558.4449 174.3984
559.1061 220.3750
556.7224 270.6719
518.5428 362.0625
496.2163 343.0000
515.5184 297.5000
576.3796 214.8516
576.4286 231.1250
541.6572 241.5938
586.7510 206.8984
613.5632 212.1172
617.7266 215.3164
640.6122 224.4844
646.0531 228.8906
658.1877 275.3320
652.3387 286.8750
671.8530 274.4141
664.5714 261.3164
646.7388 278.9766
647.7551 280.0938
643.2286 277.7930
109.9592 237.8047
634.6204 277.5000
636.3674 283.6563
640.9306 276.9141
653.2980 268.2500
651.6449 266.5000
236.5388 273.9531
649.6938 268.6367
239.2816 272.6914
318.7674 287.7500
317.1306 284.1406
348.4898 267.7578
346.4939 267.6172
651.9755 272.8398
356.6531 277.6484
357.7020 274.4141
387.0571 285.5000
647.7632 276.5586
385.6122 284.7969
401.4000 290.8906
404.8857 303.0625
381.1102 306.8281
340.6939 318.6406
571.0612 275.3906
562.8204 276.1289
557.9183 279.0742
555.9592 288.9063
542.0817 292.4531
221.0531 353.3750
213.7959 329.6875
217.8000 255.2891
551.6285 299.7969
213.8245 214.5781
211.9388 379.5820
215.8857 389.7773
542.8857 290.8359
539.9061 296.5039
657.3918 353.2617
285.6939 381.9531
541.4082 299.1250
466.8979 317.6406
516.7959 343.3359
531.2081 315.4766
266.4041 193.5078
266.1429 192.4688
642.9918 421.0313
270.7674 269.3750
270.7551 268.3828
254.7143 335.2813
268.9184 312.7422
220.9102 302.5664
220.4163 320.1719
209.9143 284.4883
192.9674 274.9531
56.8653 174.1875
536.8082 262.1797
406.2245 259.0625
438.7714 293.7969
234.5143 269.7188
526.7429 194.4844
228.4530 256.7500
455.7510 207.8828
450.5551 218.8438
327.4122 183.6250
269.0327 309.2930
318.8163 331.3945
516.8898 390.6680
516.6979 390.3438
518.8449 386.8086
495.7347 386.8906
541.1633 439.5781
527.6082 431.0156
514.7143 414.8438
530.7224 269.3750
474.1183 266.4258
425.2122 279.8281
424.2122 277.3203
380.2286 285.9063
330.0408 280.5625
293.6367 286.7031
213.4286 279.4766
455.6082 233.4766
405.6367 281.9570
280.6980 238.0313
518.3265 169.3125
207.5510 230.5859
532.2245 265.9297
196.6327 230.1992
137.7020 217.2656
524.2245 276.0625
289.4000 272.2305
513.4081 281.3867
301.4490 257.2969
299.1429 247.5781
293.2653 295.8711
289.5510 285.9141
273.6694 292.7188
203.8041 266.4375
509.2082 279.3750
111.6367 400.0781
117.3265 327.3125
511.9673 265.9375
178.0082 337.3359
259.4041 382.0156
254.5061 344.6836
309.1143 302.0469
380.3469 273.1172
171.3674 325.5313
150.4898 350.2813
461.0816 286.8281
472.6122 266.5273
494.2857 261.1914
567.1674 309.3750
155.5714 353.4570
156.1224 362.5000
214.6041 311.6836
439.6327 236.8984
544.1714 279.4844
396.1102 263.1992
268.2367 331.5547
631.2000 420.4102
621.9183 316.4961
713.0245 368.1875
688.6082 399.7070
540.7347 229.4531
295.7388 427.3750
301.6776 426.8594
300.0939 300.1641
711.0857 326.0898
632.1714 257.4805
292.0020 395.6250
343.9878 258.5625
361.9796 274.6250
352.7388 280.5039
269.4980 310.3281
317.6735 306.6484
349.0572 300.4570
303.8163 318.8203
345.5714 326.2656
346.6816 327.8359
350.6980 335.9336
346.8490 343.3750
339.3347 333.5000
648.1428 363.0313
345.6082 339.7109
340.0816 315.3203
641.2816 369.7227
343.6286 330.7031
328.1837 292.0508
349.7551 319.0039
350.4490 312.9727
354.1429 318.7734
350.2367 313.0352
187.0000 407.0938
187.5919 418.3750
188.6694 413.3047
175.7021 407.8438
178.0000 367.0078
474.8327 389.9336
477.6327 382.5469
465.6530 379.0078
459.2204 377.4531
448.6571 380.5313
435.7714 373.7734
431.2286 371.3750
461.1551 378.7266
485.4326 388.1797
185.2898 373.3750
467.9714 391.3867
184.9755 360.4844
447.2776 386.6094
442.0286 378.1875
444.1347 377.2266
446.1183 387.2344
449.7347 377.5586
454.8123 376.8047
450.0531 387.9453
454.3265 381.5703
456.2000 379.5156
448.8245 387.2070
169.8694 396.9805
417.7959 378.8906
392.3592 366.3047
391.1592 367.9883
413.3143 417.7500
376.8449 403.5977
306.5306 386.1484
343.5306 398.1094
334.6490 409.0078
357.8245 409.6523
336.0122 406.0059
329.1959 400.5898
301.1551 405.2813
290.2980 412.2695
248.7551 373.5508
255.4694 338.0156
631.7715 365.6484
610.3592 363.8398
603.8776 359.6133
590.1143 364.8281
589.1551 372.7305
587.9306 365.0391
588.5714 370.9492
613.5306 363.1641
271.8204 452.9648
270.4857 453.6875
327.8000 330.1953
285.8408 458.6875
296.1429 446.9375
284.2939 456.6875
297.6327 428.6953
75.0000 350.7891
130.7306 368.9141
418.7347 303.2969
421.5143 277.2109
410.0694 251.8242
407.9020 270.0547
396.3673 265.8906
440.4041 270.9688
455.0939 277.6563
470.7755 278.1016
480.5633 273.7188
435.0816 270.0977
338.4000 281.8594
552.3878 287.9375
417.6000 300.2109
316.4898 280.8516
133.0041 269.7852
124.7143 222.0430
130.2653 242.4688
134.9388 274.2813
156.0571 277.9688
187.2816 271.0234
236.4000 297.3477
288.7143 302.8281
289.7061 306.8750
352.8776 302.5625
468.6490 293.7305
227.5428 293.2969
224.5347 311.9141
224.0816 305.3594
439.1102 321.1953
460.5510 279.9297
202.5184 287.1133
451.3551 287.6953
424.2857 309.9688
244.8898 319.6641
428.6204 306.0195
427.2612 290.9141
411.3428 300.6563
427.5265 320.6523
414.2735 332.8867
444.5673 322.7656
328.5633 213.5938
176.6000 226.4492
169.5918 228.2695
177.6000 216.0586
263.1714 186.5977
411.1837 225.8281
449.9184 230.4922
465.3878 240.2813
172.6776 146.4570
181.6000 176.6406
224.0735 181.5508
502.4490 452.5391
484.6816 504.0313
498.0000 500.8750
728.7469 449.4609
229.6857 442.6250
206.8408 463.4375
543.6857 345.4844
218.7959 467.7891
190.3633 470.1836
416.0245 422.0625
206.1877 475.0625
466.2653 388.4063
219.3265 495.9648
492.6000 365.7578
268.6735 253.6094
603.4408 336.9297
585.8572 363.0938
536.1143 366.1719
496.6327 373.2188
389.8245 407.1719
343.7837 408.1406
594.4490 226.4688
559.2245 287.0664
590.9918 306.4688
496.2245 270.6094
504.7796 276.8633
503.1429 281.3320
519.6367 280.4766
530.2816 289.3672
524.0286 289.6719
446.9306 395.2656
405.3388 397.4375
675.6857 459.0781
688.0449 424.1719
257.9796 208.0547
526.8163 208.5156
549.0123 259.8984
659.6000 240.1875
182.7592 159.2930
470.2000 317.5000
394.8571 226.4453
408.6204 204.8906
677.6000 408.1719
421.7388 185.4688
425.1429 179.0273
470.2449 309.7500
615.6122 266.7148
543.8612 296.2656
184.2857 320.7852
419.7796 275.8594
247.9510 262.6250
261.7592 264.8984
509.8653 252.0078
526.0000 266.1719
521.3306 265.3125
535.3428 273.5000
535.3143 272.2500
292.7143 278.6328
547.2653 335.9844
528.6000 325.2695
201.6000 317.8672
529.0408 321.4609
299.2531 303.9609
288.8408 303.3008
513.6245 328.3906
148.5714 311.4375
502.6408 326.4805
284.7673 306.2500
496.3878 310.2656
498.2735 306.1250
483.7878 276.7344
484.4122 276.9141
474.3796 271.3047
256.9714 309.3633
475.6694 265.0469
141.0408 315.9375
257.4490 293.4219
466.4286 255.6563
272.3633 316.1055
589.0000 355.6875
592.9388 340.5742
498.2571 201.8672
489.1796 386.4219
490.0000 381.7539
492.9551 377.6133
501.9184 375.8750
483.9184 368.8281
472.8612 243.5156
477.8000 242.3164
484.6245 240.3125
484.6000 244.9219
459.3510 153.0313
468.5510 155.0547
322.1674 295.9961
479.8694 209.0156
506.2204 260.4063
50.8694 297.7578
57.1918 307.2930
67.1796 263.0664
416.2653 337.4688
536.4368 365.5000
175.2245 354.7734
195.6938 406.5156
311.0204 375.9727
570.8449 299.9297
536.8000 267.8398
414.3633 350.9609
419.4531 344.5273
414.9184 341.1055
422.4408 343.5000
431.8571 331.4023
429.5714 325.4727
433.5102 323.6641
436.2000 319.2383
426.8816 342.4336
384.7469 346.7813
324.4122 337.6719
327.7715 337.5000
316.0367 331.1328
564.7306 360.9219
302.8490 332.2148
589.4612 350.7344
292.1837 335.9844
614.7429 343.1250
266.5143 343.2656
623.7877 322.5664
620.4245 333.2266
243.5184 335.8672
321.9551 331.0625
326.2326 332.3789
328.1755 329.0313
324.2082 333.5391
644.5020 323.3438
679.5714 318.3945
685.9633 319.0078
675.2286 303.7813
235.0857 313.6875
695.4979 347.7500
200.9021 383.4688
211.2000 395.8516
211.5796 408.6875
194.2612 409.8789
613.5020 342.7109
155.1163 346.7363
169.7306 355.8242
587.5469 419.8125
232.4286 414.8945
231.6000 413.2500
259.5714 415.6797
270.1143 416.7266
616.2857 419.4766
627.7959 407.0078
26.6286 372.0547
439.8082 361.2500
443.1510 314.6641
472.4776 347.2813
455.8980 342.4766
213.2857 461.9492
269.2939 346.2539
441.3673 388.2695
619.4939 350.5625
659.3673 330.1797
581.6979 332.3750
596.0449 317.7188
459.1429 332.4375
599.4449 305.1875
604.6776 342.9727
663.3347 338.3125
515.1428 341.9063
106.2571 246.9063
150.7633 254.4609
192.2000 261.4180
222.0408 240.3438
243.5714 252.2656
258.0000 255.5625
288.5143 254.8945
286.1429 271.4492
343.1224 264.2148
344.8776 261.9531
377.3143 277.5977
391.1592 298.5664
390.0367 295.3203
492.5143 446.2578
486.8694 431.8828
438.9388 424.7891
427.8326 413.2813
408.3429 412.4570
434.0612 420.7500
435.4326 413.6328
450.2286 426.7344
453.2857 401.1094
460.2000 408.5000
483.0816 394.6875
562.6449 397.6953
635.2816 438.7344
651.8163 461.7422
659.9429 434.3203
581.9429 452.9063
212.0000 242.4531
169.4898 282.6992
162.5796 315.0000
167.1347 297.3750
497.9755 390.5078
489.7959 398.6406
490.7755 384.8281
511.8245 394.8125
500.4245 406.6719
503.8368 387.1484
515.5428 388.9531
506.5469 391.5664
512.9429 374.5547
509.2857 382.9453
532.0000 385.4766
230.1510 454.0430
238.6653 423.1875
498.7184 318.2813
449.0571 344.2656
448.3265 349.8125
413.4531 336.8281
407.2286 338.7813
422.6735 348.6758
422.2449 345.8438
433.9306 334.0391
42.3878 376.0625
100.5714 359.3281
182.1143 369.1016
597.4694 381.0313
271.1633 340.9141
234.1837 342.8320
475.7918 361.5625
458.9143 370.3594
226.5959 254.2305
218.7143 280.9570
216.5020 277.7109
212.4286 267.5313
212.6939 274.0000
603.8735 385.9531
235.5714 439.2695
230.4612 449.8789
230.5183 411.7461
227.2082 418.6016
214.6245 432.1758
214.6122 423.0156
226.9592 424.7031
125.7143 385.1250
46.5224 371.9023
121.8531 367.7500
119.2857 383.5781
151.6490 384.4258
159.6000 381.2500
155.7143 393.1094
144.0939 390.1328
77.8775 353.6875
493.5102 286.2539
451.0000 288.6289
310.8939 303.2188
299.6408 289.0000
283.8857 293.1523
332.0857 143.5000
549.0000 196.0625
128.1633 327.5313
143.8286 324.6328
444.9143 380.7969
148.0000 200.5938
139.6653 196.8984
401.9469 251.6563
214.5510 303.7656
623.8163 252.6328
526.6571 318.1250
134.6041 175.7500
537.4572 355.5938
525.3796 411.1406
516.4041 411.0000
483.2245 419.1016
275.2694 247.5547
316.9184 270.9258
330.6612 279.9063
368.5796 287.7500
399.4898 349.8594
397.5755 354.8555
504.8571 197.6250
387.6245 204.9453
474.4245 252.8281
557.4898 339.8203
570.8082 346.8203
486.6082 319.1328
481.8367 324.4688
521.7673 343.4063
310.7021 360.1914
696.0775 245.8750
689.9877 241.4375
357.4694 367.2148
695.3674 272.9688
376.6204 375.4375
694.8000 289.7266
364.8612 369.9375
685.1347 302.5938
225.6694 299.6250
499.9551 389.5781
361.4694 289.5117
530.3265 404.1250
520.6000 384.2500
540.4368 325.1016
543.5714 307.5352
538.2368 302.1094
537.2980 300.7070
531.8776 310.3047
526.6000 343.9805
368.9347 295.8828
532.2449 331.1094
525.3020 299.0938
499.7184 290.7188
496.0449 269.9336
702.1224 321.1250
479.0816 248.7227
